p_val,avg_logFC,pct.1,pct.2,p_val_adj
Ctsb,0.000179467579087955,0.512097136012129,1,0.976,1
St3gal6,0.000182028337711091,-0.810042488649835,0.172,0.532,1
Hipk3,0.000195831868177926,0.22594818317184,0.207,0.024,1
Ptgr1,0.000222925928950538,0.420229873385043,0.379,0.103,1
Ptpn6,0.000244788023389875,-0.622604406782034,0.655,0.817,1
Htr2b,0.000245222552626713,0.561130113515812,0.276,0.056,1
Cd109,0.000258771879325659,0.303145531764677,0.172,0.016,1
Ms4a6d,0.000264656394617953,0.569473073989559,0.931,0.762,1
Clec12a,0.000282147742012358,0.588525236677955,0.759,0.421,1
C77080,0.00028987329679883,0.373023453008854,0.103,0,1
Cdk15,0.00028987329679883,0.137260639784001,0.103,0,1
Ercc8,0.00028987329679883,0.118520456604115,0.103,0,1
Egln3,0.00028987329679883,0.106385292186898,0.103,0,1
Ndnf,0.00028987329679883,0.106302327006793,0.103,0,1
Gm16754,0.00028987329679883,0.101320524141977,0.103,0,1
Zranb3,0.000300158846038068,0.15130007502428,0.172,0.016,1
Ifitm2,0.000300576088253133,0.564875184238465,0.966,0.849,1
Gda,0.000326393557603572,0.39738554921379,0.379,0.111,1
Ganab,0.000334890647909457,0.241188736978242,0.276,0.056,1
Fau,0.000348204017916298,-0.315388736578913,1,0.992,1
Eif3f,0.000381160531728311,-0.476337326505734,0.793,0.889,1
Hpgd,0.000381410999717411,0.525747329078782,0.138,0.008,1
Tubb6,0.000387421934938458,0.508544218223383,0.793,0.5,1
Rgs10,0.000392573088700607,-0.430084744343496,0.862,0.944,1
Gm43796,0.000400699013228526,0.157224500579195,0.241,0.04,1
Anxa1,0.000427061554225592,0.563293983364706,0.966,0.77,1
Nipa1,0.000427266752316898,0.0910052676836337,0.138,0.008,1
Ddx56,0.000428716446673567,0.26281000290696,0.379,0.111,1
Msra,0.000512218374760709,0.341379445276499,0.552,0.23,1
Hba-a1,0.000524213420506154,0.46671176036098,0.621,0.325,1
Capg,0.000524418066718451,0.475215008434794,0.897,0.905,1
Ctsk,0.000552362096225545,1.19913924456149,0.276,0.063,1
Cd74,0.000555017989795509,-1.11929242508303,0.621,0.841,1
Gm14548,0.000599747725212154,0.177071860125048,0.207,0.032,1
Btg2,0.000639990584204136,-0.726377337818031,0.621,0.825,1
Ptma,0.000646378773457677,-0.392578459887515,0.931,0.984,1
Lyz1,0.000652490531167876,1.63949929807519,0.414,0.159,1
Ccl6,0.000661733524888492,0.845172795764856,0.724,0.397,1
Arhgap10,0.000705151259048989,0.451420386334036,0.379,0.119,1
Axl,0.000779624864789897,-0.571742720996135,0.172,0.524,1
Lrch4,0.000820585525994787,-0.446774934090354,0,0.302,1
Ndufc1,0.000839224731882686,0.463493436340318,0.793,0.532,1
Psmd1,0.00084513629888716,0.527826349862641,0.724,0.444,1
Hexb,0.000923713413498794,-0.508590400352342,0.966,0.96,1
Lilra5,0.000948261794574469,-0.748220969823125,0.103,0.421,1
Fn1,0.000952162587782615,0.886888745737939,0.586,0.294,1
Cd93,0.000976876439566576,0.578327495269391,0.414,0.151,1
Laptm5,0.00101913398894684,-0.358245773862471,0.966,0.976,1
Ercc6l2,0.00101956761797304,0.395294112728127,0.172,0.024,1
Esd,0.00104817585606944,0.380728117555443,0.897,0.722,1
Ankrd49,0.00106373596794687,0.210474006620893,0.172,0.024,1
D1Ertd622e,0.00108274407681937,-0.436630370735521,0.103,0.421,1
Syngr1,0.00108403466875825,0.563083405364377,0.552,0.278,1
Cd40,0.00110966873628725,0.208542438945165,0.172,0.024,1
Rps14,0.0011510000471242,-0.263853956073102,1,0.992,1
Tmem202,0.00115742956649345,0.151143630245945,0.172,0.024,1
Siglece,0.0011658733940023,-0.55629355635218,0.069,0.381,1
Hbb-bt,0.00118014075645516,0.33900326516675,0.414,0.143,1
Egr1,0.00121199907229003,-0.807309347088646,0.138,0.46,1
Galnt6,0.00121956041248863,0.332954157755624,0.241,0.056,1
Asb2,0.00122157558999886,-0.54144632021712,0,0.286,1
Gpr137b,0.00122636225083405,0.496216600128783,0.828,0.54,1
Slc20a2,0.00125870003173649,0.175865637324196,0.172,0.024,1
Lin54,0.00125870003173649,0.142896538622585,0.172,0.024,1
Atp6v1e1,0.00129127374966772,0.324184481227133,0.862,0.659,1
Fer,0.00131234715175297,0.149259921879419,0.172,0.024,1
Rgs2,0.00133307701086085,-0.668663027222201,0.759,0.841,1
P4ha1,0.00143546217561106,0.443717744887362,0.655,0.373,1
Timp2,0.00145046303710698,0.573213923996202,1,0.857,1
Xpo6,0.00150235694092394,0.366614611836162,0.345,0.119,1
Chst11,0.00155454846784771,0.324869043631839,0.207,0.04,1
Rpl17,0.00155795701917554,-0.296899171132108,0.931,0.968,1
Marcksl1,0.00157376233885982,-0.655592952353184,0.103,0.429,1
B2m,0.00158317926955129,-0.369263707448603,1,0.992,1
Ifitm3,0.00160475025489327,0.751451211562849,0.759,0.548,1
Ero1l,0.00167803938220222,0.148339654976317,0.241,0.056,1
Ctsh,0.00169783894108033,-0.318206785033972,0.966,0.944,1
Lgals1,0.0017310456422403,0.462439167638304,0.931,0.897,1
Elac2,0.00178972545767206,0.193472504248467,0.207,0.04,1
Actr3,0.00179117553138024,-0.429790377517771,0.897,0.937,1
Osbpl8,0.0018035253474706,0.310317027697325,0.448,0.167,1
Rnf7,0.0018071575996913,0.368030398111173,0.828,0.579,1
Abi1,0.00183633399872456,-0.478993163025912,0.276,0.611,1
Igfbp6,0.00187380194765443,0.128501152053658,0.138,0.016,1
mt-Atp6,0.00188012414470388,-0.364296416502005,0.931,0.984,1
Itm2c,0.00189730424538102,-0.513488055667296,0.724,0.865,1
Zfp991,0.00191919499796724,0.157829123467234,0.207,0.04,1
Zgpat,0.00191919499796724,0.123464593804379,0.207,0.04,1
F11r,0.00193001669060813,-0.528318052913772,0.172,0.484,1
Eif4ebp1,0.00193930193769067,0.41363883419131,0.759,0.603,1
Crip1,0.0019694368207202,0.650804809854994,1,0.96,1
Pgap2,0.00198019931815344,0.38084674268874,0.552,0.262,1
Hk3,0.00200828262414334,0.168995768112901,0.31,0.095,1
Tmem237,0.00202062301386136,0.212720075438827,0.276,0.071,1
Slc6a8,0.00204404510568147,0.183110228549261,0.31,0.087,1
Acad12,0.00205559109921947,0.384374517323706,0.138,0.016,1
Cd82,0.00206106963154069,-0.595556062928262,0.138,0.429,1
Apobec3,0.00211812257897049,-0.503797021179737,0.138,0.421,1
Rps27,0.002262195300347,-0.323402946010583,1,1,1
Tmed10,0.00230318747062108,0.430294764664544,0.931,0.849,1
Rpl35,0.00236810546960858,-0.329715715531707,1,0.976,1
Mfsd7a,0.00246858263409589,0.139385899643935,0.138,0.016,1
Naf1,0.00246858263409589,0.125359000877169,0.138,0.016,1
Hivep2,0.00248512837283665,-0.420205295372788,0.034,0.302,1
Clec4d,0.00249983379435011,0.384135733735757,0.586,0.27,1
Setd1b,0.00253118026927756,0.26090774390421,0.31,0.095,1
Bmyc,0.00253975077765929,-0.564805385700777,0.448,0.659,1
6030458C11Rik,0.00257091378405318,0.176011143889887,0.207,0.048,1
Mrpl54,0.00258435199084549,0.264770199416057,0.759,0.476,1
Scimp,0.00258645361806772,-0.622111620811451,0.172,0.468,1
Ccl9,0.00266222945087283,0.773176305168198,0.828,0.516,1
Tmem106a,0.0026646994020294,0.4728590889708,0.862,0.611,1
Fos,0.00266479846310365,-0.664593772679639,0.655,0.889,1
Car13,0.00270237811831891,0.0788416271034101,0.138,0.016,1
Psmb6,0.00271699424680203,0.337740066965213,0.931,0.794,1
Cd86,0.00274858593979685,-0.556012046396318,0.517,0.738,1
Fam49b,0.00278752160230095,-0.400174156658478,0.69,0.857,1
Cfdp1,0.00286211763809046,0.323342446766778,0.552,0.278,1
Trib1,0.00286359329559358,-0.573114336361584,0.172,0.429,1
Hist1h2bc,0.00286365782308245,0.733305632720329,0.621,0.357,1
Cwc27,0.00293936994188885,0.250305909427901,0.241,0.063,1
Eef2,0.00296574581247882,-0.420206455846826,0.862,0.952,1
Eef1akmt1,0.00300021383964802,0.309643518583308,0.483,0.206,1
Limd2,0.00300576287849545,-0.474812392913422,0.207,0.516,1
Tapbp,0.00301717075438518,-0.469465012738189,0.517,0.77,1
mt-Nd5,0.00305358190246409,-0.472063428870677,0.31,0.611,1
Clec10a,0.00307416868478708,0.293427783044455,0.172,0.032,1
Tinf2,0.00307416868478708,0.15876469577457,0.172,0.032,1
Vim,0.00307812623182144,0.725690882551157,0.931,0.865,1
Cx3cr1,0.00310864505186696,-0.641511878932252,0.586,0.738,1
Acap2,0.00318801345798557,-0.350104629808252,0,0.246,1
Timm23,0.00322285338006208,0.157973258750627,0.069,0,1
Ccl24,0.00322285338006208,0.116538366838731,0.069,0,1
3110070M22Rik,0.00322285338006208,0.109321260298602,0.069,0,1
Zcchc14,0.00322285338006208,0.106669235371705,0.069,0,1
Ms4a8a,0.00322285338006208,0.105733171164473,0.069,0,1
Gm40841,0.00322285338006208,0.0989454866383324,0.069,0,1
Rnls,0.00322285338006208,0.0880310364623321,0.069,0,1
Sphk1,0.00322285338006208,0.0874859214204525,0.069,0,1
Gpat3,0.00322285338006208,0.0860052959300694,0.069,0,1
Zfp60,0.00322285338006208,0.0814477600977467,0.069,0,1
Ubtd2,0.00322285338006208,0.076211025984722,0.069,0,1
Net1,0.00322285338006208,0.0747935725365627,0.069,0,1
Pde5a,0.00322285338006208,0.0741376008187546,0.069,0,1
Insl6,0.00322285338006208,0.0738513739147967,0.069,0,1
Dnmt3l,0.00322285338006208,0.0738271804222636,0.069,0,1
Il1r1,0.00322285338006208,0.0698765901556673,0.069,0,1
Zbtb33,0.00322285338006208,0.0609849321826582,0.069,0,1
Slc9a3r2,0.00322285338006208,0.0594915453156188,0.069,0,1
Ybey,0.00322285338006208,0.0592691387061421,0.069,0,1
Ovca2,0.00322285338006208,0.0592691387061421,0.069,0,1
Rsad1,0.00322285338006208,0.0558687492212724,0.069,0,1
Grk5,0.00322285338006208,0.0532726545565256,0.069,0,1
Hist2h2aa1,0.00322285338006208,0.0496451236556302,0.069,0,1
Bach2os,0.00322285338006208,0.04955164738364,0.069,0,1
Mgarp,0.00322285338006208,0.0469504278908929,0.069,0,1
Rbak,0.00322285338006208,0.040681170989271,0.069,0,1
Tusc3,0.00323765284373215,0.23481050701235,0.379,0.151,1
Bola2,0.00327480435474149,0.51200892840332,0.724,0.532,1
Aif1,0.00329773648669252,-0.620487105898998,0.621,0.762,1
Tle1,0.00331921953562999,-0.548200837494823,0.241,0.476,1
Gm21188,0.00337120832836057,0.465953468944415,0.103,0.008,1
Celf2,0.00338049617949866,-0.637754798390793,0.414,0.643,1
Lgals3bp,0.00338381174068609,-0.552990211758036,0.069,0.341,1
Trem2,0.00338998266758545,0.450532261585556,1,0.921,1
Idh1,0.00340247795834856,0.459562353508895,0.448,0.206,1
Timmdc1,0.00343617785713034,0.174433415510062,0.207,0.048,1
Sri,0.00350527137929618,-0.468249660989712,0.621,0.738,1
Cnih1,0.00354171691531105,0.333457414308074,0.621,0.325,1
Sat1,0.00354176202779879,-0.527480201466787,0.897,0.937,1
Hspa13,0.00354712742770695,0.233371447122949,0.207,0.048,1
Wdr24,0.00355703051697072,0.142620343604686,0.103,0.008,1
Natd1,0.00355703051697072,0.124010415124298,0.103,0.008,1
BC022687,0.00355703051697072,0.0641086788259297,0.103,0.008,1
Zfp36l2,0.0035572797710555,-0.433552083523932,0.517,0.77,1
Gcnt2,0.00355754751098777,0.150343929550315,0.172,0.032,1
Sco2,0.00358787064483468,0.272296266402269,0.31,0.111,1
Myl6,0.00365307785277673,0.237561540458517,0.966,0.976,1
Zfp868,0.00375212488552294,0.0829543296020348,0.103,0.008,1
Rpl21,0.0038172610701484,-0.345453617869601,0.931,0.992,1
Gm10076,0.00385100019374273,-0.429271004493836,0.759,0.881,1
Fam26f,0.00395689695012187,0.139055464875603,0.103,0.008,1
Map3k12,0.00395689695012187,0.114853674507717,0.103,0.008,1
Snhg10,0.00395689695012187,0.0962026312072859,0.103,0.008,1
Tmem2,0.00395689695012187,0.0916866076017983,0.103,0.008,1
Frmd6,0.00395689695012187,0.0881617338742109,0.103,0.008,1
Kdm5b,0.00395689695012187,0.0830309918243495,0.103,0.008,1
Gm26520,0.00395689695012187,0.0796247658025271,0.103,0.008,1
Arhgap26,0.00395689695012187,0.0764263089959212,0.103,0.008,1
Tsen2,0.00395689695012187,0.0760406453518984,0.103,0.008,1
Pira2,0.00400600954734226,0.392327331948214,0.379,0.151,1
Lst1,0.00415904921835074,-0.529257732201782,0.414,0.698,1
Nme1,0.00424188043716019,0.40431807767881,0.828,0.667,1
4930402H24Rik,0.00429642298571348,-0.315299116136077,0.034,0.278,1
Rgs1,0.00437308721868446,-1.07417139981629,0.448,0.675,1
Minpp1,0.00443719049479665,0.28551995166917,0.414,0.183,1
Lamp1,0.00447683658828919,0.284322608141503,1,0.96,1
Runx1,0.0045554914088464,-0.341461362153675,0.31,0.587,1
Aprt,0.00459217299556837,0.39093750505725,0.931,0.778,1
Zfp704,0.00461753680220202,-0.306272386665052,0,0.23,1
Phf14,0.00461760801701916,-0.312737698383725,0,0.23,1
Mtus1,0.00461760801701916,-0.392777074779212,0,0.23,1
Mphosph6,0.00466461750829478,0.273631605107109,0.414,0.175,1
Yy1,0.00467503878137481,-0.442699461711288,0.069,0.317,1
Baiap2,0.00473253003299752,0.231369281948511,0.276,0.079,1
Tmem106c,0.00475781741817701,0.233541852053042,0.414,0.175,1
Prkcb,0.00484401644449931,-0.515916783509039,0.207,0.484,1
Mcoln1,0.00484976489393581,0.140266171867391,0.207,0.048,1
P2ry6,0.00487897049022252,-0.451215463495218,0.69,0.841,1
Dpp7,0.00488744771291601,0.26194695987766,0.379,0.159,1
Aig1,0.00491397915307186,0.4576479546784,0.448,0.214,1
Fam129a,0.00510719088757723,-0.485408201610316,0.276,0.508,1
Ftl1-ps1,0.00512582156442433,0.450833973525372,0.862,0.69,1
Ms4a6c,0.00512686471717856,0.594772885093039,0.655,0.397,1
Tyw5,0.00524306240851314,0.258172367930237,0.276,0.079,1
Tulp4,0.00529154298679562,0.213755611070693,0.379,0.143,1
Gmppb,0.00535419979157963,0.152341997504309,0.241,0.071,1
Tgfbr1,0.00550618367655168,-0.589411199154871,0.552,0.73,1
Pltp,0.00554826024893006,0.40878908949432,0.862,0.683,1
Ptp4a2,0.00557208077927183,-0.437645505955877,0.448,0.69,1
Csk,0.00563167599742567,-0.458137292214364,0.448,0.698,1
Hba-a2,0.00567050829367572,0.51274868313734,0.517,0.278,1
Cd200r4,0.00582558025375426,0.0984757447298161,0.207,0.048,1
Dcakd,0.00585016169528721,-0.532426170996309,0.172,0.429,1
Tmco1,0.00585308713264512,0.362540355485563,0.759,0.532,1
mt-Nd4,0.00586040511168358,-0.330477214482052,0.862,0.96,1
Zfp36,0.00586786924493968,-0.589885751014255,0.724,0.833,1
Plaur,0.00593635344554781,0.365462871457307,0.414,0.183,1
Higd1a,0.00604284990646402,0.390988563956516,0.69,0.468,1
Prkch,0.00610894606395441,-0.281842476957693,0.034,0.27,1
Pea15a,0.00629399742573128,-0.450713832629775,0.759,0.825,1
Lpxn,0.00630176703791404,-0.482774741880353,0.483,0.627,1
Unc50,0.00631556264485408,0.45233078076117,0.621,0.405,1
Sharpin,0.00637137150078976,0.308191521165523,0.379,0.143,1
Abtb1,0.00637313807331348,-0.291067757189588,0.034,0.262,1
Cstb,0.00640291301476651,0.280748161846405,0.966,0.897,1
S100a10,0.00649040197869397,0.750576101530776,0.897,0.714,1
Rgs18,0.00662226152751572,0.187920644928334,0.414,0.175,1
P4ha2,0.00686336374677031,0.228761171712947,0.138,0.024,1
2310035C23Rik,0.00687043622234287,0.156552824731984,0.31,0.103,1
Pkd2,0.00691309482129423,0.281008216263623,0.207,0.056,1
Nxpe5,0.00695373634641722,0.265748923180081,0.172,0.04,1
Abca1,0.00699889466440472,0.348516214423516,0.69,0.444,1
Ltb4r1,0.00713128983152851,0.234444085615227,0.138,0.024,1
Csf1r,0.00715987079328427,-0.342059123775744,0.897,0.929,1
Pafah1b3,0.007171606285611,0.331849267700344,0.379,0.167,1
Jun,0.00721472218083886,-0.640951665556786,0.621,0.833,1
Sms,0.00729647271711651,0.196667432757835,0.379,0.159,1
Hadh,0.00731095965349654,0.324625254775929,0.414,0.183,1
Cebpa,0.00732094325252818,-0.527857188201969,0.483,0.659,1
Znhit1,0.00738984623738862,0.447844460254026,0.69,0.492,1
Nmnat3,0.00740856809714472,0.154168611523584,0.138,0.024,1
Trem1,0.00740856809714472,0.134221528527071,0.138,0.024,1
Sem1,0.00744182625719657,0.234447556678963,0.966,0.881,1
Adam9,0.00745714297100009,0.381345205047218,0.414,0.19,1
Slamf9,0.007488487656346,-0.503507388186505,0.621,0.81,1
Adgre1,0.00750380334396193,-0.3674111334047,0.862,0.921,1
Colec12,0.00769547833131334,0.232155316092252,0.138,0.024,1
Zcchc24,0.00769547833131334,0.168594107696678,0.138,0.024,1
Pmaip1,0.00779175216172131,-0.468867564142952,0.138,0.381,1
March5,0.00783249018797309,0.209592613292064,0.621,0.333,1
Zcchc6,0.00784126325863588,-0.387526115840496,0.172,0.421,1
S100a4,0.00786354884342905,0.412017507259343,0.828,0.54,1
Tuba1b,0.00793697897114492,0.352704464057653,0.862,0.794,1
Fbxo28,0.00794592338953913,-0.330117782994322,0,0.206,1
Osbp,0.00799230685423705,0.142019413951725,0.138,0.024,1
Cars,0.0080364544920623,0.265316082989967,0.276,0.095,1
Rplp0,0.00810837439743159,-0.316894618494304,0.931,0.96,1
Cybb,0.00814434719652343,-0.368589616010847,0.69,0.849,1
Atg16l1,0.00814774880280058,0.237258294719928,0.241,0.071,1
Cyp27a1,0.00819229882462979,-0.330538757198834,0.034,0.254,1
Stk17b,0.0082530329105551,-0.508512105668509,0.31,0.571,1
Mthfsl,0.00827259033618994,0.326335512192982,0.552,0.302,1
Pla2g12a,0.00829934660292399,0.212483879068619,0.138,0.024,1
Ndufaf3,0.00838379330299745,0.139672838851834,0.448,0.19,1
Gatm,0.00843740157908338,-0.501146186726727,0.448,0.706,1
Tagap,0.00844696413229421,-0.546680836128867,0.069,0.302,1
Tspan13,0.00845819910617939,-0.551770310175095,0.276,0.532,1
Mknk1,0.00846196200390022,-0.302730211098436,0.172,0.437,1
Cdk2,0.00861689721402169,0.0847843972827294,0.138,0.024,1
Tubg1,0.00867384677468481,0.15302821348723,0.207,0.056,1
Mtg1,0.00869984568555748,0.179654929395224,0.172,0.04,1
Prkcd,0.00885317433024069,-0.345940152966857,0.483,0.762,1
Wrb,0.00892002141668447,0.17627948618841,0.207,0.056,1
Bsg,0.00892189717378129,0.456387767894505,0.931,0.873,1
Lcorl,0.00917241760724392,0.322248373935754,0.207,0.056,1
Ctss,0.00921905811769635,0.531917038780118,1,0.976,1
Cytl1,0.00938408155509772,-0.311525294236545,0.034,0.27,1
Rps29,0.0094690201671269,-0.210031362434076,1,1,1
Tmem65,0.00955676540915694,0.191383252862942,0.379,0.167,1
Polr3h,0.00956126640549329,0.154312955567897,0.172,0.04,1
Uba7,0.00956126640549329,0.130990685696851,0.172,0.04,1
Ppp3cc,0.00956126640549329,0.121485838440502,0.172,0.04,1
Rbbp9,0.00963571277708049,0.101296419858684,0.138,0.024,1
Gm38399,0.00963571277708049,0.0803390478963136,0.138,0.024,1
Emc7,0.00966890605064041,0.260580663972998,0.862,0.651,1
2010107E04Rik,0.00974538410733473,0.256195986565986,0.828,0.746,1
Ckb,0.00976294588145864,-0.317015661164692,0.897,0.913,1
Trnau1ap,0.00980412462482392,0.424445194832424,0.414,0.214,1
Oxa1l,0.00992321273859538,-0.380798473399808,0.034,0.246,1
Pdk3,0.0100103117750821,0.180949192922695,0.241,0.079,1
Pls3,0.0100149461396695,0.313258152543232,0.345,0.143,1
Fam213b,0.0100149461396695,0.180826456681955,0.345,0.143,1
Slc41a2,0.0101181063281292,0.228632083201357,0.276,0.095,1
Rps7,0.0101199221121624,-0.294936818548522,0.931,0.992,1
Fkbpl,0.0101770210667819,0.118495004285042,0.172,0.04,1
Emp3,0.0101823046351011,0.330194521951318,0.966,0.944,1
Faap20,0.0104150174818751,-0.357454946805648,0.069,0.286,1
Spry2,0.0104979420068013,0.141594767227099,0.172,0.04,1
Pld4,0.0105996676626211,-0.289170783717607,0.586,0.81,1
Zmynd15,0.0107865590829427,-0.735224080424435,0.31,0.548,1
Tmsb10,0.0108389768500809,0.31511933999187,0.828,0.675,1
Stx4a,0.0108727567325317,0.220535423702667,0.759,0.468,1
Fcgr2b,0.0111264882142154,0.419016315769557,0.793,0.69,1
Ddah2,0.0111669098409554,0.10548593258949,0.172,0.04,1
Gltp,0.0113620026643236,-0.3269048830559,0.655,0.833,1
Gpr183,0.0113874663779054,-0.512064684540893,0.241,0.444,1
Rac2,0.0114787793057993,-0.439620695176945,0.759,0.802,1
Gna13,0.0115560377126832,0.210319736756687,0.655,0.349,1
Sparc,0.0116270486325019,-0.522948875221243,0.138,0.349,1
Lrrc25,0.0117772511253054,-0.384558614368425,0.448,0.714,1
Vrk2,0.01185470307342,-0.298638685948902,0.069,0.294,1
Socs3,0.0120595795960936,-0.505178574349864,0.345,0.579,1
Mrps18a,0.0120688590542356,0.185944331210741,0.655,0.381,1
Arhgap45,0.0121477587167361,-0.409471860407015,0.655,0.754,1
Dad1,0.0123774744514917,0.241780187676026,0.862,0.77,1
Nrp2,0.0123949420843899,0.253869817581032,0.517,0.27,1
Rps4x,0.0123982768724099,-0.27622482286302,0.966,0.976,1
Smim8,0.0124421167545074,0.185229257442629,0.241,0.079,1
Itsn1,0.0124421167545074,0.133495356891616,0.241,0.079,1
Katnbl1,0.012558158237711,0.19988772005973,0.207,0.063,1
AU022252,0.0126194004590311,0.0714682456407225,0.172,0.04,1
Ugp2,0.0126897977040152,0.290724775854029,0.621,0.389,1
Spn,0.012749034655333,-0.529707280665962,0.207,0.421,1
Tspan3,0.0128139337650891,0.375436776991153,0.448,0.246,1
Fam162a,0.0132829918448393,0.348083761514335,0.483,0.262,1
