cluster	gene	PHD2cKO_p_val	PHD2cKO_avg_logFC	PHD2cKO_pct.1	PHD2cKO_pct.2	PHD2cKO_p_val_adj	WT_p_val	WT_avg_logFC	WT_pct.1	WT_pct.2	WT_p_val_adj	max_pval	minimump_p_val
1	Gatm	1.75255768859412e-60	0.630297534449042	0.373	0.024	2.57731133684651e-56	9.02747001201716e-162	1.28936790332416	0.616	0.025	1.32757973996724e-157	1.75255768859412e-60	1.80549400240347e-161
1	Trf	3.86974662147464e-113	1.54520447133628	0.812	0.17	5.6908493815406e-109	6.83002133178714e-159	1.7306664297143	0.871	0.23	1.00442293705262e-154	3.86974662147464e-113	1.36600426635747e-158
1	Hpgds	5.50836933178436e-72	0.881551354573374	0.421	0.023	8.10060793932207e-68	2.42493920440243e-158	1.10018876481016	0.597	0.021	3.56611559399422e-154	5.50836933178436e-72	4.84987840880494e-158
1	Lgmn	6.22088109973634e-126	1.87803618538362	0.937	0.415	9.14842774527227e-122	6.30689496341498e-157	1.77481710172863	0.925	0.486	9.27491973319807e-153	6.22088109973634e-126	1.261378992683e-156
1	Lcp1	2.19636506928888e-91	1.12441404160322	0.89	0.231	3.22997447089622e-87	3.58095777621653e-156	1.39129456795061	0.916	0.209	5.26615650570403e-152	2.19636506928888e-91	7.1619155524331e-156
1	Lyz2	8.26168963131891e-122	1.67453891484197	0.973	0.345	1.21496407718176e-117	4.23209884955579e-156	1.53695363688586	0.97	0.413	6.22372456815674e-152	8.26168963131891e-122	8.46419769911142e-156
1	Ucp2	8.38372789708768e-99	1.20273161966284	0.913	0.299	1.23291102454571e-94	6.080401009247e-155	1.31725452420825	0.942	0.263	8.94183772419864e-151	8.38372789708768e-99	1.21608020184943e-154
1	Mafb	4.5251605574027e-114	1.57110121829648	0.794	0.143	6.65470111571642e-110	3.13375969290659e-153	1.59733493323064	0.834	0.201	4.60850700438843e-149	4.5251605574027e-114	6.26751938581312e-153
1	Wfdc17	3.25648963825761e-107	1.25499707285509	0.887	0.186	4.78899366202164e-103	1.2587018465049e-152	1.81467633719372	0.866	0.192	1.85104693547011e-148	3.25648963825761e-107	2.51740369300977e-152
1	Ptpn18	1.04640975620813e-73	0.947193682473832	0.818	0.236	1.53885018747968e-69	4.01580327771741e-152	1.14497469237753	0.875	0.171	5.90564030021122e-148	1.04640975620813e-73	8.03160655543486e-152
1	Ftl1	4.52791558725654e-107	1.15462273002559	0.997	0.98	6.65875266261947e-103	7.95899057581757e-151	1.09547227464336	1	0.99	1.17044915407973e-146	4.52791558725654e-107	1.59179811516351e-150
1	Cybb	3.9282328289545e-55	0.514111870353137	0.666	0.153	5.77685919826048e-51	1.86959294458366e-150	0.960471091517455	0.843	0.128	2.74942338430472e-146	3.9282328289545e-55	3.7391858891673e-150
1	Cd48	1.15962960272258e-83	0.899128702041023	0.746	0.149	1.70535129376382e-79	1.1834001574772e-146	1.02344131899308	0.823	0.14	1.74030827158598e-142	1.15962960272258e-83	2.3668003149544e-146
1	Snx5	6.4162879675479e-78	1.01565110501601	0.815	0.297	9.43579308507595e-74	2.82488158778193e-146	1.19042655151259	0.909	0.359	4.1542708629921e-142	6.4162879675479e-78	5.64976317556384e-146
1	Slamf9	1.65176774443275e-67	0.936721022524175	0.418	0.031	2.4290896449628e-63	3.0813968971452e-146	1.19497673303367	0.629	0.05	4.53150227694173e-142	1.65176774443275e-67	6.16279379429033e-146
1	Evi2a	2.38013467730245e-85	0.990458435840918	0.666	0.112	3.50022605644098e-81	6.33226988805804e-145	1.07456873698588	0.784	0.131	9.31223609737816e-141	2.38013467730245e-85	1.26645397761162e-144
1	Mgl2	1.45282176293057e-113	1.74190282818041	0.585	0.018	2.13651968456569e-109	1.42733429850985e-144	1.78457213688453	0.597	0.039	2.09903781938859e-140	1.45282176293057e-113	2.85466859701964e-144
1	Alox5ap	1.93673164120555e-106	1.1053582329647	0.904	0.179	2.84815755155688e-102	1.52009455518958e-143	1.09752125730564	0.927	0.204	2.2354510528618e-139	1.93673164120555e-106	3.04018911037924e-143
1	Ccr5	4.25097883912249e-94	1.11258796524608	0.564	0.042	6.25148948081353e-90	1.00283690760689e-142	1.12870771987246	0.659	0.064	1.47477195632669e-138	4.25097883912249e-94	2.00567381521374e-142
1	Tyrobp	4.63281326481272e-108	1.20203465075967	0.982	0.221	6.81301518723358e-104	2.87281612691857e-142	1.21471889162915	0.983	0.303	4.22476339624645e-138	4.63281326481272e-108	5.74563225383704e-142
1	Mpeg1	2.58116933749484e-94	1.13853292084673	0.728	0.114	3.79586762771991e-90	9.30835568991318e-142	1.14616928158101	0.791	0.125	1.36888678775863e-137	2.58116933749484e-94	1.86167113798264e-141
1	Ms4a6d	4.34814573364901e-124	1.45879896543266	0.767	0.084	6.39438311590423e-120	4.8139907702667e-141	1.08950489883429	0.726	0.097	7.07945482675421e-137	4.34814573364901e-124	9.62798154053367e-141
1	Pf4	3.44345745618987e-140	2.56994291879427	0.74	0.049	5.06394853507282e-136	2.0287708247185e-136	1.98446311153466	0.619	0.063	2.98351037483102e-132	2.0287708247185e-136	6.88691491237958e-140
1	Spi1	1.41503680763742e-79	0.832972234662547	0.797	0.165	2.08095312931159e-75	2.59998056080615e-139	1.02480396473352	0.912	0.186	3.82353141272153e-135	1.41503680763742e-79	5.19996112161226e-139
1	Ctsb	1.89200232095285e-101	1.64788137041	0.967	0.784	2.78237861319326e-97	2.78932972868692e-139	1.47766537931616	0.987	0.88	4.10198829900699e-135	1.89200232095285e-101	5.57865945737374e-139
1	Cd53	1.04061836786355e-77	0.95337278313171	0.863	0.24	1.53033337178014e-73	4.36908280121788e-139	0.926258559156413	0.925	0.189	6.42517316747102e-135	1.04061836786355e-77	8.73816560243598e-139
1	Cotl1	5.33538380015547e-81	1.1233648850576	0.881	0.266	7.84621541650864e-77	2.2817619087032e-138	1.2072426351176	0.94	0.278	3.35555906293892e-134	5.33538380015547e-81	4.56352381740647e-138
1	Cd72	1.33291470870846e-72	1.43268771088724	0.513	0.059	1.96018437062666e-68	7.80825466461189e-138	1.78225547389027	0.638	0.067	1.14828193097782e-133	1.33291470870846e-72	1.56165093292242e-137
1	Lrrc25	6.56575631223992e-72	0.833562685812759	0.567	0.085	9.65560123278002e-68	2.34102353831582e-137	0.941524306267955	0.737	0.107	3.44270921544725e-133	6.56575631223992e-72	4.68204707663172e-137
1	Clec4a2	4.9582277099814e-91	1.14222422494058	0.603	0.065	7.29156967029865e-87	3.04434813301455e-137	1.15286094615152	0.662	0.073	4.4770183644112e-133	4.9582277099814e-91	6.08869626602899e-137
1	Tnfaip8l2	1.05873661382873e-69	0.891344121720414	0.642	0.132	1.55697806429653e-65	1.00401439034189e-134	0.969415509406076	0.728	0.107	1.47650356243678e-130	1.05873661382873e-69	2.00802878068375e-134
1	Fcgr1	2.55224918295312e-89	1.08833688593833	0.513	0.03	3.75333764845086e-85	4.26589577138714e-132	0.972046072526124	0.603	0.049	6.27342632140193e-128	2.55224918295312e-89	8.53179154277435e-132
1	Ehd4	1.1952017489949e-80	0.940593734171767	0.788	0.212	1.7576636920719e-76	7.84804424452332e-131	1.05947733544525	0.849	0.254	1.1541333865996e-126	1.1952017489949e-80	1.56960884890464e-130
1	Bcl2a1b	2.19387118893501e-85	1.19991504560793	0.642	0.091	3.22630697044782e-81	1.47017582659611e-129	1.16139153736241	0.698	0.094	2.16204057059225e-125	2.19387118893501e-85	2.94035165319229e-129
1	Cd86	6.70313922122765e-62	0.735248351210544	0.451	0.052	9.85763653873738e-58	4.4382794479895e-129	0.978496746813878	0.623	0.067	6.52693375621336e-125	6.70313922122765e-62	8.87655889597877e-129
1	Dab2	2.81019974015535e-103	1.42088429121233	0.809	0.21	4.13267973787246e-99	1.77960658340861e-128	1.33653210293994	0.869	0.33	2.61708944156071e-124	2.81019974015535e-103	3.55921316681722e-128
1	Cd300c2	1.93635085705074e-67	0.894762487732008	0.573	0.096	2.84759757037882e-63	1.95912498228537e-127	0.899706788080015	0.722	0.106	2.88108919894887e-123	1.93635085705074e-67	3.91824996457086e-127
1	Ccl9	5.10132644637078e-126	2.28281276995907	0.845	0.158	7.50201067203287e-122	9.61829610567157e-110	1.47648211375249	0.75	0.194	1.41446662530006e-105	9.61829610567157e-110	1.02026528927416e-125
1	Clec4a3	1.01761696990981e-75	0.854875887309714	0.651	0.104	1.49650751594936e-71	6.09389275711287e-126	0.950806178275813	0.726	0.11	8.96167868861019e-122	1.01761696990981e-75	1.21877855142258e-125
1	Blnk	1.03512019831717e-51	0.56248248446022	0.367	0.035	1.52224776364523e-47	2.6276240126231e-125	0.761318223530152	0.524	0.028	3.86418387296353e-121	1.03512019831717e-51	5.25524802524621e-125
1	Adap2	7.02140972833649e-56	0.602755706332785	0.373	0.032	1.03256851464916e-51	1.80261276738981e-124	0.803130360251772	0.532	0.033	2.65092233572346e-120	7.02140972833649e-56	3.60522553477964e-124
1	Lair1	1.24703828387595e-70	0.840990754052635	0.49	0.052	1.83389450026797e-66	7.86662616238379e-122	0.940700771053605	0.554	0.046	1.15686604344016e-117	1.24703828387595e-70	1.57332523247674e-121
1	Cx3cr1	2.20442608759838e-41	0.828394928374272	0.364	0.06	3.24182900442217e-37	2.10287143005777e-118	1.26392802548974	0.573	0.06	3.09248272504295e-114	2.20442608759838e-41	4.20574286011552e-118
1	Arrb2	1.78464656572747e-69	0.840467579906895	0.567	0.097	2.62450123955882e-65	2.54293649236047e-118	0.926412998273308	0.711	0.139	3.73964240566531e-114	1.78464656572747e-69	5.08587298472088e-118
1	Sh3bgrl3	2.21281117066189e-70	0.891320398278848	0.97	0.719	3.25416010757537e-66	2.73491354229552e-117	1.04380895766452	0.968	0.767	4.02196385529979e-113	2.21281117066189e-70	5.46982708459099e-117
1	Tpd52	8.53934171021703e-46	0.669369188696704	0.672	0.23	1.25579559190452e-41	1.41579385232024e-116	0.871381436532362	0.836	0.235	2.08206643922215e-112	8.53934171021703e-46	2.83158770464052e-116
1	Irf8	1.28500030163866e-67	0.752066696286919	0.645	0.127	1.88972144358981e-63	1.47999213871254e-116	0.837199121052897	0.703	0.12	2.17647643919067e-112	1.28500030163866e-67	2.95998427742508e-116
1	Rab3il1	1.86027266614629e-67	0.873227986179278	0.585	0.116	2.73571698283473e-63	8.78847035745471e-116	0.930369367964475	0.672	0.128	1.29243245076729e-111	1.86027266614629e-67	1.75769407149095e-115
1	Pla2g7	1.25591829598349e-88	1.10784245642584	0.707	0.109	1.84695344607332e-84	8.91443213950799e-116	0.840656060286294	0.69	0.102	1.31095639043604e-111	1.25591829598349e-88	1.78288642790164e-115
1	Abhd12	2.28912362354577e-61	0.838449099839349	0.645	0.179	3.3663852007864e-57	3.88220389481199e-115	0.998228432885671	0.765	0.223	5.70916904771051e-111	2.28912362354577e-61	7.76440778962398e-115
1	Sirpa	4.156564360226e-70	0.89334187140627	0.672	0.165	6.11264354814835e-66	5.91736896437048e-115	0.940023329778246	0.767	0.195	8.70208279900324e-111	4.156564360226e-70	1.18347379287412e-114
1	Cd74	6.07112000811122e-77	1.64032297720126	0.869	0.363	8.92818908392836e-73	6.02218143993935e-114	1.91469636236797	0.927	0.588	8.85622002557481e-110	6.07112000811122e-77	1.20443628798786e-113
1	Apobec1	3.50336235869791e-63	0.792854795367598	0.576	0.114	5.15204468470114e-59	2.98491483218478e-113	0.964379547223218	0.668	0.129	4.38961575221094e-109	3.50336235869791e-63	5.96982966436967e-113
1	Lat2	5.39220070928859e-55	0.719895658172503	0.493	0.085	7.9297703630798e-51	1.66808321847573e-112	0.906378880167266	0.608	0.082	2.4530831810904e-108	5.39220070928859e-55	3.33616643695153e-112
1	Stab1	4.70546677378508e-94	1.22017897660254	0.588	0.052	6.91985943752834e-90	4.36619968213783e-112	1.06289402930307	0.569	0.064	6.42093325255189e-108	4.70546677378508e-94	8.73239936427559e-112
1	Hcls1	1.49110719853186e-36	0.571728207040364	0.564	0.181	2.19282224616096e-32	6.63856057220761e-112	0.80727516798673	0.778	0.161	9.76266717748851e-108	1.49110719853186e-36	1.32771211444151e-111
1	Clec4a1	5.63677694052253e-75	0.922737600866646	0.6	0.089	8.28944416873243e-71	1.06686740350175e-111	0.832813569702515	0.614	0.077	1.56893520358967e-107	5.63677694052253e-75	2.13373480700349e-111
1	Grn	6.03601676091025e-83	1.22574555465086	0.928	0.531	8.87656624859462e-79	4.63175053063526e-111	1.0904094583377	0.955	0.649	6.81145233035221e-107	6.03601676091025e-83	9.2635010612706e-111
1	Ctsh	4.67523347824756e-78	1.03951245667871	0.922	0.466	6.87539835311086e-74	5.94559701211155e-111	0.974227002596211	0.966	0.63	8.74359496601125e-107	4.67523347824756e-78	1.18911940242232e-110
1	H2-DMa	1.73141388862207e-66	1.16400476137527	0.657	0.152	2.54621726460761e-62	7.39841999738933e-110	1.20298288214545	0.707	0.145	1.08801164481608e-105	1.73141388862207e-66	1.47968399947789e-109
1	Ctsa	6.41264636869001e-69	1.03616901057228	0.836	0.396	9.43043774979553e-65	8.79255572818732e-109	1.10197096151354	0.914	0.518	1.29303324538723e-104	6.41264636869001e-69	1.75851114563745e-108
1	Cfp	2.69018250713806e-93	1.45060864702005	0.69	0.113	3.95618239499723e-89	2.27430046774378e-108	1.16775910566753	0.662	0.123	3.344586267864e-104	2.69018250713806e-93	4.5486009354876e-108
1	Rassf4	1.70596068862765e-47	0.720275542997906	0.525	0.128	2.50878578869582e-43	7.343580068384e-108	0.863600191744673	0.651	0.11	1.07994688485655e-103	1.70596068862765e-47	1.46871601367681e-107
1	Fermt3	2.72478199539996e-46	0.527164540350958	0.472	0.095	4.00706440243518e-42	7.89822420241255e-108	0.68095652598291	0.61	0.086	1.16151285120679e-103	2.72478199539996e-46	1.57964484048252e-107
1	Tm6sf1	6.69932650742093e-46	0.669608191828811	0.654	0.219	9.85202956181322e-42	5.47018069905146e-107	0.859287413304135	0.765	0.182	8.04444773602508e-103	6.69932650742093e-46	1.09403613981029e-106
1	Efhd2	1.2817345885507e-58	0.853392657517884	0.746	0.279	1.88491888592267e-54	6.10401758300802e-107	0.929543170510856	0.864	0.325	8.9765682575716e-103	1.2817345885507e-58	1.22080351660161e-106
1	Tmem176b	2.52273749873592e-45	0.817854599840063	0.806	0.409	3.70993776564105e-41	1.35100138887123e-106	1.10407347505833	0.922	0.471	1.98678264247404e-102	2.52273749873592e-45	2.70200277774248e-106
1	Ptprc	3.01015723485884e-36	0.396821924750006	0.672	0.221	4.42673722958341e-32	5.02177447114961e-106	0.606532468297247	0.836	0.179	7.38502153727262e-102	3.01015723485884e-36	1.00435489422992e-105
1	Pirb	3.99758189374716e-56	0.724259036072505	0.591	0.128	5.87884393294457e-52	7.3283492877186e-106	0.820218618477333	0.69	0.131	1.0777070462519e-101	3.99758189374716e-56	1.46566985754372e-105
1	Tmem37	3.5198137788959e-95	1.00605061354915	0.54	0.032	5.17623814324431e-91	1.02865078588919e-105	0.783448781597906	0.478	0.034	1.51273384572865e-101	3.5198137788959e-95	2.05730157177837e-105
1	Metrnl	3.1425618171982e-87	1.20693324724319	0.809	0.234	4.62145140837167e-83	1.37840321890897e-105	1.14227838969296	0.825	0.321	2.02707977372753e-101	3.1425618171982e-87	2.75680643781798e-105
1	Ccl6	2.37071553285595e-105	2.489060642498	0.821	0.2	3.48637426261796e-101	1.33507515995311e-95	1.81151743270808	0.718	0.197	1.96336153022704e-91	1.33507515995311e-95	4.74143106571189e-105
1	Cd84	3.12934980410085e-66	0.800828563336426	0.543	0.085	4.6020218219107e-62	2.56517625757297e-105	0.762599986134011	0.558	0.062	3.77234820438681e-101	3.12934980410085e-66	5.1303525151459e-105
1	Cxcl16	8.95765323590004e-70	1.32199375769787	0.654	0.167	1.31731248487146e-65	8.70901209993239e-105	1.33128344084089	0.776	0.268	1.28074731941606e-100	8.95765323590004e-70	1.7418024199865e-104
1	Clec12a	4.14351800097104e-49	0.852042769070168	0.433	0.074	6.09345757222801e-45	1.30052016932439e-103	0.886779994426919	0.567	0.07	1.91254496100844e-99	4.14351800097104e-49	2.6010403386488e-103
1	Cyba	8.99930910343852e-60	0.749689487790048	0.97	0.74	1.32343839675167e-55	9.56972786807472e-103	0.822001599880727	0.983	0.798	1.40732418027907e-98	8.99930910343852e-60	1.91394557361495e-102
1	Vsir	4.50537489576339e-67	0.918601190734755	0.767	0.26	6.62560432170964e-63	4.67507483050367e-102	0.879635840077543	0.83	0.299	6.87516504573869e-98	4.50537489576339e-67	9.35014966100722e-102
1	Gltp	2.61555057697009e-37	0.631546535442824	0.651	0.284	3.84642867849221e-33	1.0719899148435e-100	0.891788581725486	0.845	0.349	1.57646836876884e-96	2.61555057697009e-37	2.14397982968699e-100
1	Ifi207	2.79966804694056e-49	0.733125001630671	0.558	0.144	4.11719182983078e-45	1.67063024469351e-100	0.925604530745214	0.599	0.099	2.45682883784628e-96	2.79966804694056e-49	3.34126048938703e-100
1	Gpr34	4.12748916609414e-51	0.611208807185027	0.275	0.006	6.06988556765804e-47	8.19684896884709e-100	0.731584895204289	0.39	0.01	1.20542860935865e-95	4.12748916609414e-51	1.63936979376943e-99
1	Csf2ra	1.64215015168469e-57	0.830460377894225	0.546	0.115	2.4149460130675e-53	2.04986723251436e-99	0.839478962503592	0.698	0.159	3.01453475213563e-95	1.64215015168469e-57	4.0997344650287e-99
1	Cd52	1.48993836451125e-44	0.4407171305775	0.854	0.285	2.19110335885025e-40	5.98305305680345e-99	0.824138597080454	0.897	0.26	8.79867782533516e-95	1.48993836451125e-44	1.1966106113607e-98
1	Lilr4b	3.52892122865241e-73	1.04526341841013	0.546	0.072	5.18963155885624e-69	6.13514973595837e-98	0.788214468647699	0.575	0.083	9.02235120170037e-94	3.52892122865241e-73	1.22702994719169e-97
1	Ptpn6	1.07008390668352e-40	0.528257824776943	0.597	0.17	1.57366539316878e-36	1.06759328246646e-97	0.798215351770892	0.739	0.169	1.57000268119518e-93	1.07008390668352e-40	2.13518656493291e-97
1	Fam105a	8.07082282210868e-53	0.670105755449826	0.504	0.092	1.1868952042193e-48	1.97380583143755e-97	0.750090446494859	0.653	0.119	2.90267885571206e-93	8.07082282210868e-53	3.94761166287515e-97
1	Tbxas1	1.63933737245217e-77	0.770125167110121	0.433	0.02	2.41080953992816e-73	3.60241975522885e-97	0.624617878275161	0.425	0.025	5.29771849203955e-93	1.63933737245217e-77	7.20483951045776e-97
1	Irf5	3.02887878478178e-47	0.642503076390039	0.499	0.108	4.45426914090009e-43	4.60915851952107e-97	0.74391781271297	0.692	0.153	6.77822851880769e-93	3.02887878478178e-47	9.21831703904216e-97
1	Lst1	4.14409597493795e-48	0.410248194080932	0.6	0.149	6.09430754074375e-44	4.86296820353592e-97	0.450843411960205	0.737	0.152	7.15148104011992e-93	4.14409597493795e-48	9.72593640707174e-97
1	Psap	2.12622108097736e-59	0.734743113786089	0.988	0.896	3.12682072168531e-55	4.96396414692912e-97	0.758610710014552	0.994	0.932	7.30000567447396e-93	2.12622108097736e-59	9.92792829385826e-97
1	Cebpa	3.04062367446569e-40	0.549140515037796	0.403	0.082	4.47154117566924e-36	8.80753711475317e-97	0.721162921080314	0.578	0.097	1.2952364080956e-92	3.04062367446569e-40	1.76150742295065e-96
1	H2-Eb1	5.67314029477644e-68	1.62160381816216	0.678	0.174	8.34292011749823e-64	1.67136562110959e-96	1.7952387899948	0.746	0.252	2.45791028240377e-92	5.67314029477644e-68	3.34273124221918e-96
1	Coro1a	1.34877093308418e-34	0.340558073675511	0.752	0.253	1.9835025341936e-30	2.63693254970008e-96	0.737965649495012	0.869	0.228	3.87787300758894e-92	1.34877093308418e-34	5.27386509940014e-96
1	F13a1	3.53942136579664e-96	1.93914080523532	0.585	0.053	5.20507306054054e-92	3.92778145874291e-74	1.60256024768989	0.412	0.056	5.77619541322733e-70	3.92778145874291e-74	7.07884273159328e-96
1	Arhgap45	8.58207919764888e-35	0.398795676989267	0.567	0.175	1.26208056680624e-30	1.02275067442437e-95	0.735164058473398	0.709	0.159	1.50405714180847e-91	8.58207919764888e-35	2.04550134884876e-95
1	Lilra5	3.57047325872441e-38	0.535167950094629	0.242	0.014	5.25073797428012e-34	1.01699792998464e-94	0.846070211369756	0.377	0.011	1.49559715583541e-90	3.57047325872441e-38	2.03399585996926e-94
1	Nckap1l	4.71157085299486e-38	0.50557581141068	0.37	0.07	6.92883609641424e-34	1.83734341152361e-94	0.657244191994006	0.506	0.062	2.70199722098663e-90	4.71157085299486e-38	3.67468682304723e-94
1	Nrros	4.51846220026264e-73	0.842775056925014	0.654	0.129	6.64485051170625e-69	2.78144837341784e-94	0.771941973250053	0.638	0.125	4.09039797794827e-90	4.51846220026264e-73	5.56289674683572e-94
1	Adap2os	2.8884747107947e-71	0.828350943546995	0.451	0.037	4.24779090969468e-67	3.68725394450662e-94	0.677955188666053	0.433	0.031	5.42247565079144e-90	2.8884747107947e-71	7.37450788901334e-94
1	Ms4a6c	2.1801672798047e-81	1.06511045140787	0.713	0.127	3.2061540016808e-77	1.4983699185703e-92	0.731278175757242	0.679	0.13	2.20350280224948e-88	2.1801672798047e-81	2.99673983714062e-92
1	Susd3	8.2311392369975e-39	0.495225834649601	0.391	0.074	1.21047133619285e-34	1.58456083061486e-92	0.668058492647958	0.517	0.066	2.33025515750222e-88	8.2311392369975e-39	3.16912166122977e-92
1	H2-DMb1	2.3968586348306e-75	1.22366093760335	0.639	0.116	3.52482030838188e-71	1.02072095804928e-91	1.18820211557149	0.649	0.152	1.50107224090727e-87	2.3968586348306e-75	2.04144191609856e-91
1	Tmem106a	6.99517940943375e-85	1.0624903591213	0.684	0.134	1.02871108395133e-80	1.10933744979145e-91	0.798786272729406	0.69	0.186	1.63139165366331e-87	6.99517940943375e-85	2.2186748995829e-91
