cluster	gene	PHD2cKO_p_val	PHD2cKO_avg_logFC	PHD2cKO_pct.1	PHD2cKO_pct.2	PHD2cKO_p_val_adj	WT_p_val	WT_avg_logFC	WT_pct.1	WT_pct.2	WT_p_val_adj	max_pval	minimump_p_val
2	Hspa12b	1.46477423059475e-59	1.02830085149507	0.418	0.04	2.15409698351263e-55	8.06699000490631e-109	1.30593999952004	0.526	0.032	1.18633155012152e-104	1.46477423059475e-59	1.61339800098127e-108
2	Icam2	5.16525989269986e-81	1.43875196695391	0.657	0.102	7.59603119820442e-77	1.20853220071569e-108	1.64485980979539	0.714	0.087	1.7772674543725e-104	5.16525989269986e-81	2.41706440143139e-108
2	Ptprb	4.18546985745392e-82	1.30677252459478	0.637	0.076	6.15515197237173e-78	2.02552099098793e-105	1.42747851584706	0.643	0.062	2.97873116934685e-101	4.18546985745392e-82	4.05104198197589e-105
2	Tspan15	1.79765138796922e-73	1.12799468531542	0.463	0.034	2.64362613114753e-69	7.65412541518722e-105	1.291336180586	0.519	0.032	1.12561568355743e-100	1.79765138796922e-73	1.53082508303743e-104
2	Dll4	3.86990557057044e-73	0.908791941885943	0.353	0.006	5.69108313208089e-69	1.81634654612372e-104	1.05495413767512	0.377	0.007	2.67111923072954e-100	3.86990557057044e-73	3.63269309224739e-104
2	Kitl	2.15557771359256e-94	1.63779946681903	0.711	0.112	3.16999258560922e-90	4.56721260313356e-103	1.63010017614127	0.708	0.097	6.71654285416821e-99	2.15557771359256e-94	9.13442520626723e-103
2	Eng	1.08611545105016e-102	1.78834226517022	0.9	0.242	1.59724138231436e-98	1.87297265180134e-81	1.80663583296141	0.864	0.279	2.75439358173904e-77	1.87297265180134e-81	2.17223090210032e-102
2	Bmp6	7.12675702930003e-32	0.690972929688031	0.239	0.024	1.04806088872886e-27	6.42902345599676e-101	0.940315870017777	0.377	0.008	9.45452189438884e-97	7.12675702930003e-32	1.28580469119934e-100
2	Ctla2a	1.42349712237453e-98	1.5655145437916	0.786	0.119	2.09339486816399e-94	4.92881177626267e-95	1.7588018174084	0.649	0.077	7.24831059817188e-91	4.92881177626267e-95	2.84699424474908e-98
2	AW112010	1.095340717397e-61	1.40735673724529	0.746	0.238	1.61080805900403e-57	3.25577157622013e-97	1.95799583901233	0.825	0.173	4.78793767998932e-93	1.095340717397e-61	6.51154315244027e-97
2	Pdzd2	3.71549188855734e-78	1.48832810033203	0.607	0.085	5.46400237131242e-74	5.66575030484242e-97	1.39859816712981	0.584	0.057	8.33205239830126e-93	3.71549188855734e-78	1.1331500609685e-96
2	Arhgef15	1.66487126360195e-70	1.09253280935822	0.443	0.031	2.44835968025303e-66	1.70695297765365e-96	1.07585085640108	0.416	0.017	2.51024504893745e-92	1.66487126360195e-70	3.41390595530728e-96
2	Nrarp	2.37118241113003e-29	0.703983787143836	0.274	0.039	3.48706085380782e-25	3.75959789159927e-96	1.14727293245021	0.435	0.019	5.52886465938589e-92	2.37118241113003e-29	7.51919578319864e-96
2	Sept4	8.038768055184e-83	1.5439586869786	0.592	0.069	1.18218123019536e-78	4.48403826948515e-94	1.49894219276213	0.656	0.088	6.59422667910487e-90	8.038768055184e-83	8.96807653897022e-94
2	Tmem182	5.19503880653615e-63	0.818679268109966	0.289	0.002	7.63982406889206e-59	2.997795028287e-92	0.874980652259739	0.312	0.003	4.40855736859886e-88	5.19503880653615e-63	5.99559005657397e-92
2	Nepn	1.0099846580081e-52	0.935611266632189	0.244	0.002	1.48528343806672e-48	5.2024027425971e-92	1.03061650657008	0.305	0.003	7.65065347326329e-88	1.0099846580081e-52	1.04048054851942e-91
2	Ablim3	2.59464051880233e-91	1.30715153966117	0.517	0.029	3.81567834695071e-87	1.6971221648741e-90	1.14034029220039	0.435	0.024	2.49578785566385e-86	1.6971221648741e-90	5.1892810376047e-91
2	Sox17	3.73959351053907e-76	1.44077592050505	0.483	0.036	5.49944621659875e-72	2.93570292522061e-88	1.19350610020732	0.396	0.017	4.31724472182943e-84	3.73959351053907e-76	5.87140585044115e-88
2	Akap2	4.94475251939893e-69	1.13044331224347	0.517	0.061	7.27175305502807e-65	7.48519864522292e-88	1.43010205346209	0.604	0.078	1.10077331276648e-83	4.94475251939893e-69	1.49703972904457e-87
2	Jam2	1.03972483904776e-86	1.46359097663756	0.721	0.131	1.52901934830363e-82	3.65745538304907e-83	1.52098627257889	0.753	0.159	5.37865388631196e-79	3.65745538304907e-83	2.07944967809552e-86
2	Fabp5	4.64398390695819e-67	1.51671244534292	0.746	0.21	6.82944273357271e-63	1.05323659524529e-86	1.56663424887315	0.786	0.162	1.54888973696773e-82	4.64398390695819e-67	2.10647319049057e-86
2	Lpl	1.00043248970958e-85	2.29778229337649	0.891	0.314	1.47123601936691e-81	2.30714062416918e-46	1.43001711367211	0.831	0.428	3.39288100190319e-42	2.30714062416918e-46	2.00086497941919e-85
2	Gm12002	2.0294751362188e-83	1.29599743032668	0.393	0.005	2.98454613532337e-79	2.09100414011637e-81	0.874659990749496	0.273	0.003	3.07503068845513e-77	2.09100414011637e-81	4.05895027243759e-83
2	Slc28a2	3.47135263817842e-39	0.975914186609676	0.373	0.064	5.10497118970518e-35	1.03280003040833e-82	1.2119137861514	0.481	0.041	1.51883572471849e-78	3.47135263817842e-39	2.06560006081665e-82
2	Ets1	5.34757524923435e-47	1.03039227871873	0.557	0.134	7.86414416152404e-43	7.67017981879101e-81	1.37013326333055	0.623	0.094	1.12797664415141e-76	5.34757524923435e-47	1.53403596375822e-80
2	Ccdc85a	2.47446635288386e-80	1.20049930272249	0.433	0.018	3.638950218551e-76	1.00674181267979e-56	0.852770057300871	0.318	0.024	1.48051450972691e-52	1.00674181267979e-56	4.94893270576773e-80
2	Hspb1	2.57727684076664e-77	1.72068811985056	0.94	0.373	3.79014332203142e-73	1.11601521355459e-79	2.02660108150952	0.961	0.437	1.64121197305337e-75	2.57727684076664e-77	2.23203042710918e-79
2	Prex2	3.20158616583215e-79	1.25380495224228	0.592	0.07	4.70825261547275e-75	4.1411854018713e-79	1.25916330385979	0.571	0.075	6.09002725199193e-75	4.1411854018713e-79	6.40317233166437e-79
2	Hrct1	3.55401340672256e-79	1.31168007014177	0.572	0.066	5.2265321159262e-75	1.32744503773609e-67	1.35326100074291	0.519	0.075	1.9521406724947e-63	1.32744503773609e-67	7.10802681344522e-79
2	Itga1	2.33825573098388e-78	1.52571284314783	0.692	0.14	3.43863887798489e-74	1.32752365497031e-67	1.53420100995047	0.675	0.158	1.95225628699934e-63	1.32752365497031e-67	4.67651146196776e-78
2	Aplp2	4.00671003538944e-78	1.39074294596495	0.945	0.601	5.89226777804371e-74	1.80879728191873e-47	1.14383049269787	0.896	0.695	2.66001728278969e-43	1.80879728191873e-47	8.01342007077897e-78
2	Epas1	2.09857865944166e-77	1.49157397975232	0.652	0.111	3.08616977657491e-73	1.84939725297316e-67	1.5683377442241	0.649	0.14	2.71972360022233e-63	1.84939725297316e-67	4.19715731888336e-77
2	Sgk1	2.34548836686277e-77	1.92015852608804	0.761	0.209	3.44927519230839e-73	2.0569538069224e-58	1.7920265121195	0.747	0.254	3.02495626846008e-54	2.0569538069224e-58	4.69097673372561e-77
2	Rsad2	2.65666149129658e-77	1.36762754044497	0.493	0.038	3.90688638910075e-73	3.3310726021387e-73	1.25656717873231	0.442	0.039	4.89867536870517e-69	3.3310726021387e-73	5.31332298259321e-77
2	Efnb1	1.31310618689665e-63	1.2040194126443	0.478	0.059	1.93105395845022e-59	9.0581040500945e-76	1.43083954511534	0.545	0.074	1.3320847816069e-71	1.31310618689665e-63	1.81162081001888e-75
2	Gpr4	3.33909030807124e-46	0.769177554979775	0.289	0.019	4.91046620704957e-42	2.19754106292874e-74	0.871126830993092	0.344	0.017	3.231703887143e-70	3.33909030807124e-46	4.39508212585752e-74
2	Ramp2	4.68749269080774e-64	1.31925345588586	0.806	0.265	6.89342675110186e-60	2.27154021921153e-74	1.43417005073509	0.851	0.256	3.34052704637248e-70	4.68749269080774e-64	4.5430804384231e-74
2	Afdn	7.36631783183112e-55	1.4021449214016	0.562	0.131	1.08329070034908e-50	3.25675747947448e-74	1.55352875157748	0.662	0.135	4.78938754931517e-70	7.36631783183112e-55	6.51351495894891e-74
2	Ly6a	4.02354020302522e-62	1.23574797504279	0.955	0.439	5.91701822256889e-58	7.16988261953591e-74	1.65373864189936	0.968	0.404	1.05440293802895e-69	4.02354020302522e-62	1.43397652390718e-73
2	Robo4	7.65673500614404e-45	0.774432302493636	0.289	0.021	1.12599945000354e-40	1.13801141503338e-72	0.844248595158087	0.338	0.016	1.67355958694809e-68	7.65673500614404e-45	2.27602283006677e-72
2	Pim3	2.03568965010153e-72	1.53953612494033	0.692	0.159	2.99368519943931e-68	8.67405536146991e-66	1.50117130928646	0.675	0.163	1.27560658145777e-61	8.67405536146991e-66	4.07137930020305e-72
2	Nrp1	5.79976210840547e-72	1.50648344153719	0.861	0.37	8.52913015662108e-68	3.02968736245566e-65	1.5744137600847	0.87	0.385	4.45545823522729e-61	3.02968736245566e-65	1.1599524216811e-71
2	Snrk	9.25500982019272e-72	1.51761349798889	0.726	0.196	1.36104174415754e-67	1.77953526569567e-38	1.32857701274106	0.591	0.211	2.61698456173205e-34	1.77953526569567e-38	1.85100196403856e-71
2	Gimap1	1.6630769549601e-39	0.847652864587442	0.498	0.115	2.44572096996432e-35	2.04807968653662e-71	1.07914136455196	0.474	0.046	3.01190598702075e-67	1.6630769549601e-39	4.09615937307321e-71
2	Crip2	5.48452402500654e-71	1.25359363803972	0.92	0.386	8.06554103117462e-67	3.75580161666504e-45	1.06547730611283	0.909	0.499	5.52328185746761e-41	3.75580161666504e-45	1.0969048050013e-70
2	Bcl6b	3.8292672070911e-29	0.565790459138473	0.189	0.013	5.63132035474818e-25	6.27959162935652e-71	0.881805604471261	0.305	0.012	9.23476745013169e-67	3.8292672070911e-29	1.25591832587132e-70
2	Id3	3.26638999670563e-70	1.43037070814982	0.925	0.407	4.8035531291553e-66	5.73157737597834e-35	0.959203447517046	0.903	0.54	8.42885768911374e-31	5.73157737597834e-35	6.5327799934112e-70
2	Pcdh1	9.9752782067479e-50	0.918500104658087	0.348	0.031	1.46696441308435e-45	3.3399444895583e-70	0.975426800564311	0.364	0.023	4.91172236634444e-66	9.9752782067479e-50	6.67988897911669e-70
2	Cavin1	5.38484541519151e-70	1.39025936683597	0.856	0.331	7.91895366758064e-66	3.43297855138541e-63	1.52011933853221	0.89	0.407	5.04853825766738e-59	3.43297855138541e-63	1.07696908303829e-69
2	Efna1	1.86321288258676e-31	0.784618763623673	0.353	0.073	2.74004086513208e-27	1.4565796946511e-68	1.18818692100326	0.513	0.069	2.14204609895391e-64	1.86321288258676e-31	2.91315938930219e-68
2	Cxcl9	3.32289620505418e-33	0.647312584010087	0.184	0.007	4.88665115915268e-29	1.87225563910407e-68	0.828028899357572	0.234	0.003	2.75333914286645e-64	3.32289620505418e-33	3.74451127820815e-68
2	Magix	3.72122244346047e-28	0.522781994994625	0.164	0.008	5.47242972535296e-24	5.67010597327574e-67	0.690682149836163	0.24	0.004	8.33845784429931e-63	3.72122244346047e-28	1.13402119465516e-66
2	Cmtm8	6.78023701951939e-67	0.954138619787936	0.398	0.024	9.97101656090521e-63	5.58813409611395e-53	0.760351086725514	0.312	0.026	8.21791000174518e-49	5.58813409611395e-53	1.35604740390389e-66
2	Ly6e	9.33505396438009e-67	1.11909891925639	0.995	0.736	1.37281303600174e-62	4.19863822978197e-60	1.35155151737054	0.974	0.696	6.17451738071736e-56	4.19863822978197e-60	1.86701079287602e-66
2	Gbp4	1.72683340588897e-26	0.745555417116385	0.259	0.041	2.53948120670033e-22	2.44859894284924e-66	0.791387880463844	0.312	0.015	3.6009096053541e-62	1.72683340588897e-26	4.89719788569848e-66
2	Tspan12	4.60705911124137e-61	1.12974177153129	0.547	0.089	6.77514112899156e-57	3.80585501653224e-66	1.15854929830222	0.506	0.069	5.59689038731231e-62	4.60705911124137e-61	7.61171003306439e-66
2	Tm4sf1	4.98067729976581e-66	1.18871721226044	0.915	0.355	7.3245840370356e-62	5.1722926957177e-28	0.859169196222195	0.896	0.509	7.60637363832245e-24	5.1722926957177e-28	9.96135459953168e-66
2	Cd81	2.44833772172718e-65	1.05634186320634	0.985	0.799	3.600525453572e-61	2.65575722064497e-46	0.841787814625994	0.987	0.858	3.90555656868049e-42	2.65575722064497e-46	4.89667544345443e-65
2	Uaca	5.27710819786783e-65	1.11207147592053	0.502	0.065	7.76051531578444e-61	1.75587697634427e-38	0.989415170084923	0.416	0.088	2.58219268141188e-34	1.75587697634427e-38	1.05542163957357e-64
2	Sptbn1	1.61837613705736e-64	1.28288985986255	0.905	0.44	2.37998394715656e-60	2.00205083249789e-57	1.25999910089625	0.935	0.508	2.9442159542714e-53	2.00205083249789e-57	3.2367522741147e-64
2	Gata2	5.74157728656502e-50	0.841351807802031	0.338	0.028	8.44356355762252e-46	2.79968325687095e-64	0.727238325042473	0.331	0.02	4.11721419755441e-60	5.74157728656502e-50	5.59936651374185e-64
2	Sult1a1	1.72843601099276e-50	1.32727581427706	0.607	0.178	2.54183799776596e-46	7.02554908589308e-64	1.48639440826211	0.643	0.149	1.03317724857144e-59	1.72843601099276e-50	1.40510981717862e-63
2	Tek	9.05226442408321e-38	0.830949726969463	0.318	0.041	1.33122600620568e-33	3.41312279829377e-63	0.868259354982483	0.351	0.026	5.01933838717082e-59	9.05226442408321e-38	6.82624559658753e-63
2	Arhgap31	2.934545064645e-62	1.35817038564977	0.721	0.227	4.31554197206694e-58	2.38653534776968e-50	1.31316546127115	0.701	0.246	3.5096388824301e-46	2.38653534776968e-50	5.86909012928997e-62
2	Myo10	6.90266091105752e-62	1.0619654955497	0.433	0.043	1.01510531358012e-57	5.05881282526924e-59	1.06237123314745	0.435	0.056	7.43949014084095e-55	5.05881282526924e-59	1.3805321822115e-61
2	Clec1a	1.10803568823621e-45	0.984435791031688	0.398	0.058	1.62947728312018e-41	7.76248779790102e-62	0.937724428118267	0.364	0.03	1.14155145555932e-57	1.10803568823621e-45	1.5524975595802e-61
2	Eva1a	8.15619606262162e-53	0.818143047488384	0.294	0.012	1.19945019296913e-48	1.81142874768702e-61	0.758028369493606	0.286	0.014	2.66388711634853e-57	8.15619606262162e-53	3.62285749537401e-61
