genes	logFC	AveExpr	t	P.Value	adj.P.Val	B
Gm5855	0.478450411188789	-1.91292383581196	0.5871876921224	0.567599605345633	0.84083380300346	-5.29674368757775
Disp2	0.689480342761615	-1.13052881844807	0.599346205210881	0.559717318587497	0.835409233047224	-5.29732276580522
Epn3	0.504229716964927	-1.09434170340948	0.700092871128175	0.496774977367928	0.800933600756418	-5.29840692777901
Col8a1	0.484266004124482	1.06941646111841	0.582740085842572	0.570497832860525	0.843116236541755	-5.29897004413617
Schip1	-0.435589639980991	-0.37169393240472	-0.611357850850162	0.551989246497814	0.831934179260391	-5.29961463431232
Ptgfr	0.478450411188789	0.835439964822338	0.581133975891393	0.571546380640882	0.844141857677316	-5.29977012403994
Clstn3	0.476173972579616	-2.26867008378543	0.594336362140735	0.562957928909056	0.837703097131166	-5.29988653436115
Fut1	-0.452736315724486	-2.66512711887384	-0.57930404199624	0.572742306932536	0.844360423835123	-5.29997775516193
Atg16l1	-0.131268038599186	5.29575196934152	-2.36051282843613	0.0353681948861345	0.207488568356645	-5.29998304271768
Fosl2	-0.176267885494309	6.94252898738313	-2.37955694466629	0.0341501191889526	0.203773789730237	-5.30018992094905
Gpr153	-0.509197151993143	2.17347235172324	-0.896566079828963	0.386999575056055	0.732690836340757	-5.30091022196113
Zfp963	0.2018526732813	3.09846612041807	1.92360854551984	0.0776273263966633	0.327676537658295	-5.30120615817873
Arl14epl	0.483048658294715	-2.61000212660526	0.574983579963621	0.575571171704888	0.845930627503401	-5.30211262803627
1700003F12Rik	0.541684021670488	-0.110740965751387	1.11065946476946	0.287755765145007	0.646288137729206	-5.302533911779
Gm16314	0.507508604499523	0.058056836497976	1.07161388109608	0.304276602128822	0.661804003783914	-5.30256229340098
Mtcl1	-0.461170257895289	1.35832357329434	-0.809754443105232	0.43332268908214	0.763916403003625	-5.30269740202249
Fcrlb	0.498176063074383	-1.02867164389897	0.98201216929996	0.344837952052301	0.699615659150976	-5.30287759015232
Osbpl1a	0.151930413336814	4.6011951983569	2.25618129702881	0.0428130126967637	0.231397611189281	-5.30301646242709
Cyyr1	0.438759191935388	-1.23083375494377	1.14275108487877	0.274693786014302	0.631680736190326	-5.30465204651242
Ddx20	0.188720339482581	4.43084942468562	2.24408140979289	0.0437670976282504	0.234249902442696	-5.30546622732658
Tmem98	-0.573593008852721	0.14002442015632	-0.567958775559453	0.580186526655399	0.848291180981022	-5.30555176414341
Chadl	-0.423428603923199	0.0340585056959873	-1.2946321876986	0.219000186573811	0.571505415395364	-5.30651384119807
Gm14406	1.08837431773608	-3.67989337835837	0.568966658265937	0.579523141779194	0.848031968891189	-5.30783840668465
Obscn	-0.573593008852721	-0.862753620818708	-0.562407759552824	0.583847343534518	0.850241289593858	-5.30824126519994
B130006D01Rik	-0.444693301178471	-1.37724450979711	-1.23082016934442	0.241191726007177	0.59639433656092	-5.30847597465831
Kif6	0.483048658294715	-1.62433821560684	0.560761272038528	0.584935501656003	0.85098315929891	-5.30903421883298
Gbas	0.148413872856093	5.71785103504265	2.3632910094985	0.0351879428875173	0.207026262005018	-5.30918201222419
Scyl3	-0.145966985056516	5.29125786497637	-2.38182348293842	0.0340078563814453	0.203349614235641	-5.30922634002253
Tcf7l1	-0.441527993508392	1.31299326026303	-0.829225327336086	0.422628846199108	0.757497248174938	-5.30924733509877
Fyttd1	0.0997842025962923	5.77136038645808	2.37849686168394	0.0342168526627418	0.20396090257154	-5.30927056752671
Rpl34-ps1	0.728703856350118	1.4993184963318	0.559493779994881	0.5857739046344	0.85142248959121	-5.30964315603921
Rgag1	0.483048658294715	-1.20735793664778	0.559371241509935	0.585854992930079	0.851453715943248	-5.30970195803368
Ache	0.485499602017646	-1.52375373501234	0.600392857188627	0.559041579902346	0.835077604505829	-5.31008753902867
Mcoln2	-0.244318721221839	2.15848371887203	-2.45539517902283	0.0296872057093386	0.186277367059625	-5.31014176409448
Ager	-0.361437914642948	0.27115515211016	-1.2503633428119	0.234213003491243	0.587513046380247	-5.31138748215548
Pex13	0.139207482433673	5.00328067261921	2.31780064022085	0.0382530675996234	0.216585442196045	-5.31140539789451
Gm11841	-0.852297212570841	-1.80095671921836	-0.634953583937324	0.536981429740981	0.82472634381786	-5.31188967734872
Trim66	0.466380549662902	0.688549568083117	1.17045108504647	0.263789401236495	0.619765161767953	-5.3122016910581
Gm8995	-0.499953079315281	4.33973553713389	-2.46277011518836	0.0292844918059764	0.184743154356611	-5.31237404053341
Lrrc40	0.145067472481135	4.77021871287876	2.24306002911826	0.0438485501414143	0.234382130971109	-5.3124121634024
St6galnac2	-0.558010955109297	-1.46993401845284	-0.930567581479848	0.369813403534045	0.716779389112041	-5.31243198319146
Fhl2	0.484266004124481	0.78719302858087	0.554978038270995	0.588766003560896	0.853312071531402	-5.31250755403519
Klhl32	-0.440205904432336	-1.30341342800411	-0.928268971274574	0.370958207594544	0.717192236240386	-5.31309659737432
Gm9770	-1.67764220932514	-1.47377934667362	-0.749376987346931	0.467587692734683	0.784612148465139	-5.31433779006437
Fibp	0.203109119195478	5.25841415053602	2.36948975819614	0.0347889261922755	0.205865704497372	-5.3143689519491
Prkcz2	-0.216635690913435	1.05850772476459	-1.74447338727803	0.105752119579634	0.387748723869372	-5.31449666522184
Trim45	0.295766956805468	2.56760931713873	1.68169952235619	0.117582296762954	0.413812049583344	-5.31564327834708
Lrrn4	0.442629330000576	-2.35914019759373	0.589309099773252	0.566220013297787	0.840013023469993	-5.31577757775829
1700061G19Rik	-0.36307096986382	-1.58964799119262	-1.22295754195389	0.244045448411807	0.600029804388594	-5.31638340652367
Col5a3	0.483048658294715	0.0580308072646618	0.544072120604656	0.59602475696748	0.85670045678756	-5.31694803320822
Lpin3	0.483048658294717	-0.466941152045652	0.544016323806587	0.596062011901404	0.85670045678756	-5.31697411291741
Rfc5	0.169537512445483	4.53459811142925	2.2209706786331	0.0456456432664184	0.24078582498552	-5.31803129695542
Cyr61	0.49450545852841	1.32934576974517	0.628309467356804	0.541183930000976	0.827062505729692	-5.31838501082705
Gm17771	0.483048658294715	-2.49407458946055	0.540969811533247	0.598097945474825	0.858331238809311	-5.31839423137021
A630010A05Rik	-0.468945735493611	-0.491609481231321	-1.22756758875025	0.242369025636515	0.597785683066738	-5.31859784279877
Fbxl16	-0.749037550116789	1.2060563270126	-0.977492280999924	0.346982760578157	0.701677524425925	-5.31864473017599
A330017A19Rik	0.385676596261909	-1.25625224826473	0.902305145602849	0.384060836165433	0.729729155447275	-5.31944786474416
Stard3	-0.110148479775913	5.50758409677068	-2.43305328162942	0.0309400616573005	0.191541381733389	-5.32012096812245
Gm3272	1.03982921225288	0.307607300904382	1.47927215994534	0.163980298439221	0.497337274565663	-5.32084424589961
Jazf1	-0.488177067763672	-1.85556978134555	-1.26271594668708	0.22988552615476	0.58308145261377	-5.32096442810872
Cpa4	0.483048658294717	-0.487591842054874	0.534855865189268	0.602194477614429	0.860837397450427	-5.32122146178073
Gm17825	-0.424777001167991	-0.98489645767393	-1.19019341749437	0.256224582197508	0.613173789298584	-5.3220236649067
Rnft2	0.509900100681661	1.11769802075537	1.11417525739464	0.286302144425271	0.644777886349519	-5.32264539026143
Cald1	0.468160730551955	4.42875141074839	1.21080646163988	0.24850798608595	0.604058696086959	-5.32373605606
Fndc4	0.413754661589909	0.411410146723114	0.562281812260268	0.583930544222054	0.850241289593858	-5.32399471782023
Ddn	0.483048658294717	-2.71985178219271	0.527506023258886	0.60713784853521	0.864185349374799	-5.32457991821818
Pkia	-0.448794433762961	1.23401926922937	-0.954523685979675	0.358029302794851	0.708863283496111	-5.32464763479229
Gm7729	-0.723513875126294	-1.44931908744985	-0.717959514429222	0.486069184189939	0.796364066538971	-5.32466494117598
Slc12a5	0.369127544955451	0.295845672294929	0.778330122978978	0.450949146580825	0.774069761945095	-5.32474934394259
Tmem176b	-0.140867238846371	5.03789622459853	-2.44953334362399	0.0300111012033912	0.187372631420648	-5.32532913546534
Tmem19	0.12333970530511	5.59119487458961	2.41250533162327	0.0321371534938457	0.196523646258385	-5.32601832346599
Gm6871	0.486441372429886	0.546230080546744	1.2054320046912	0.250502138595268	0.606512381327695	-5.32603101554638
Dpysl2	-0.227582300513753	6.1087009848155	-2.43399530858336	0.0308862225089856	0.191364986673355	-5.32616581261814
Sytl1	0.493408375399979	-0.318427752154236	0.539610205037159	0.599007692802214	0.85903271676334	-5.32657507837047
Ska2	0.212953585365021	4.18197098011185	2.06758788892674	0.0601741019966631	0.284326729632202	-5.32672796470954
Unc13a	0.30070255664292	4.01486143169026	2.07069747048098	0.0598408255228723	0.283524441988136	-5.32673053571696
Chst2	-0.572861703544494	-0.443677285372802	-0.616658223415527	0.548597903082784	0.830128533652535	-5.3269326801265
Mvk	0.318850691755256	5.0189864327568	2.14745116359401	0.0521407525815201	0.261344087939303	-5.32697467448148
Ticrr	0.316061315425084	3.44782862601622	1.94898882930726	0.0742468594898445	0.318407801804992	-5.32740315303276
Kcnma1	-0.423476297629339	-1.61997799636889	-0.752307452018872	0.465886392128596	0.783652790219845	-5.32755833414595
Cxcl5	0.890512798740198	-0.243744600536352	0.520360788905483	0.611963062779675	0.866527862824337	-5.32780263361219
Cxx1c	0.389999627786084	0.227274205528863	1.21129292757408	0.248328104032241	0.604058696086959	-5.32801171322075
Ndufaf4	-0.204556617722773	3.4512440962836	-1.9678368235049	0.0718244183287082	0.312903690548513	-5.32813178006779
Zfp719	-0.285888446916915	3.37392695161086	-1.79570656474291	0.096895099907443	0.370041138996948	-5.32846402261123
Traf6	-0.130715068466857	5.38165437688467	-2.39611664418388	0.033123736165947	0.200039007939255	-5.32886908719651
Stil	0.246336007506958	3.75420726217502	2.0536903687871	0.0616848141808135	0.289084637088052	-5.32889861419085
Tmem170	0.246536243010522	2.30613423072595	1.65326523886805	0.123315054770421	0.426852856926441	-5.32890630590361
Tmem159	0.165472353266754	4.04968570770266	2.27234411283208	0.0415693161211515	0.227447669065264	-5.32896357976973
Pcdhgc5	0.875870253954664	0.120381729524501	0.823964753526213	0.425500819314786	0.759093910289786	-5.32946045605845
Aga	0.188056418609066	4.83274890469287	2.24466267554488	0.0437208072028131	0.23417762688121	-5.32992464838009
Skint8	-0.35199707077421	2.33203956771701	-1.78655013214341	0.0984275106164075	0.37190649576152	-5.33009833641342
Gm28038	-0.507313757773644	-0.755278965012172	-1.1507874999406	0.271495050447146	0.628472985843054	-5.33021240851075
Mb21d2	-0.311438937516831	2.18011395464895	-1.4828512589476	0.163040515796781	0.496193197573313	-5.33071413440001
Skiv2l	-0.0928267681429382	6.64092151201387	-2.44499162412628	0.0302643938609707	0.188459837098503	-5.33088620616525
Tspyl4	-0.211710561353512	4.06992085498032	-2.03217878570661	0.064092828133379	0.294394228258945	-5.33120942833022
Ermap	0.39014136653249	0.236242407287397	1.31870490861925	0.211068189415647	0.561472827896185	-5.33137450623407
Tpgs2	0.165079853529993	3.96664053490443	2.12863759122758	0.0539373224267777	0.26633067779693	-5.33164165124701
Tnk2	0.303677583699774	3.49716809825373	1.29748614914548	0.218047393772992	0.570386817306038	-5.33195733314725
Gm11808	-2.4373127375372	0.910632378309552	-1.36501959184348	0.19646531373296	0.545568087589324	-5.33214852028005
Kank3	0.198791050385407	3.85477614599972	2.04457833127008	0.0626943789854184	0.291084263782956	-5.33235663108518
Tnfsf12	0.119985313741552	5.5529911409325	2.43132489382759	0.0310390783697444	0.191799119743384	-5.333000404574
Polr2l	-0.276091719462898	1.28292214372211	-1.60020538412229	0.134670102498589	0.445728084845306	-5.33419237396591
Gm7340	-0.808296352125674	-3.09189487055556	-0.517271775508438	0.614054985294234	0.867204692528733	-5.33446209938372
Lama5	-0.577476862070516	-0.186078669450882	-0.557180791792478	0.587305482960166	0.852434345060554	-5.33447456975079
Synm	0.484266004124482	-0.417390635426989	0.506696578693917	0.621243360267346	0.869927162790717	-5.33456227302688
Il4ra	-0.152013533651571	6.61158173146523	-2.45561670342103	0.0296750317417883	0.186277367059625	-5.3347252193159
Cfap61	0.616841071051599	-1.51605666246046	0.967602858140671	0.351708796017601	0.704681755555228	-5.33549397784755
Mns1	0.336124838140125	2.43136259674321	1.80138302448801	0.0959558854834108	0.367783693085732	-5.33588570736621
Cd55	0.592828066129151	1.34793006996092	0.864994136011538	0.403441187666925	0.744630800693282	-5.33636798500875
Katnbl1	0.143324714545201	4.63332258676597	2.25823725135865	0.042652872761767	0.230937590389222	-5.33638779465401
Gba2	0.185591463185594	3.93087265382552	2.25472589222765	0.0429267199977356	0.231749128937133	-5.33642863610902
Ckap4	-0.137376469292021	6.37645262372083	-2.27248302640794	0.0415587772321212	0.227447669065264	-5.3369334797985
Mest	0.351137149322448	0.176689654982853	1.10308060400516	0.290908301559894	0.649059317590586	-5.33728344139793
Dzip1	0.39617221024583	1.98768140480941	0.983045649823861	0.344348875744225	0.699615659150976	-5.33746567081136
Psen2	0.119803176919068	5.10455736825012	2.43736878874277	0.0306941590163941	0.190389084476417	-5.33746573338174
Zfp180	-0.160668684469541	4.95141447658275	-2.27943045182488	0.0410349273529195	0.225628921184163	-5.33786934431209
Olfr613	-0.216244714176505	3.1582633018218	-1.97818555787107	0.0705254605534087	0.31001188366925	-5.33825674159111
Glis2	0.380746396067569	3.13518254517837	1.36619153827208	0.196106846852318	0.545335080258004	-5.33870273563172
Pcdhb7	0.476173972579616	0.522433108045134	0.512844376366255	0.617059447942884	0.868511147516452	-5.33874094160379
Veph1	-0.344797997800975	0.254647745761611	-1.24735670573078	0.235276077386702	0.588750883736491	-5.33937603292132
Hcst	0.241757633906142	-1.14880224435076	1.77941265275037	0.0996370699783809	0.374655315778145	-5.33979472486341
Usp46	-0.211942827523748	4.1813971813989	-1.9737275887848	0.0710823440192765	0.311475854084468	-5.34039580490752
Igfbp6	-0.557259981085511	3.5741555067148	-1.14130296258557	0.275273247357177	0.632402434624843	-5.34041369972054
3110052M02Rik	0.281712476617402	2.5174732466941	1.76551140959238	0.102031135365551	0.380490757495549	-5.34095685349075
Arap1	-0.0896677244728146	7.43968733259157	-2.44683438409716	0.0301613752710054	0.187998722925513	-5.34128700268059
Flrt1	0.450241633578701	-0.887394061435721	0.8222440896232	0.426442978604542	0.759568322863576	-5.34207428965032
Lman1	-0.115420510276346	6.98779690052365	-2.42647746715812	0.0313184105063497	0.192888488772287	-5.34239351872736
Gm5822	0.366999235937315	-0.0709016623292012	1.20291909085434	0.251438835767908	0.608037167518026	-5.34265919218502
Slc5a12	-0.537332333491009	-1.79190895603987	-1.19857052564369	0.253066263526772	0.609625804279669	-5.34276941212127
Aamdc	0.272711329033031	2.15040621268182	1.7717198080476	0.100955639967435	0.377948889379306	-5.34284634607986
Nsun7	-0.408767648249498	0.677691248920583	-1.16771314773272	0.264852066050669	0.620842101006532	-5.34379317474788
Gm6505	0.344671836843192	1.2122638569329	1.56738904208114	0.142138884447188	0.459482680318641	-5.34409837040343
Nars	-0.128171349168857	7.86372370081581	-2.45042908773654	0.0299613872419157	0.187144038806632	-5.34438538373996
Icam5	0.408100005957351	0.688756390517116	1.02510863072543	0.324865032432755	0.68289106766225	-5.34559337365187
Rnase10	-0.399552125993099	-2.15646475245315	-0.490365119307946	0.632424618185496	0.875118810557659	-5.34618366682617
Ube2b	0.11836312243084	6.5121419574532	2.43001662777745	0.0311142297569024	0.19187357555733	-5.34636731148897
Gm9797	-2.02265101915726	0.0251583689652776	-0.888035504690494	0.391396159766061	0.736010987995125	-5.34645567601269
Nr2f2	-0.428481889107849	2.21284811893844	-0.562253258126732	0.58394940792477	0.850241289593858	-5.34728929744524
3000002C10Rik	0.429554444883332	0.989488363510229	1.41919277393072	0.180450983978628	0.523535777785476	-5.34793882481462
Ddias	0.233460373188045	2.69350760359145	1.76335306032578	0.102407423971741	0.381258809339672	-5.34813740938015
Ndufaf6	0.306977152813114	1.74329313241541	1.55527581697102	0.144984787432989	0.464269824810635	-5.34850130606028
Gm13410	0.483048658294718	-1.69154987996922	0.47102176844857	0.645791078875131	0.882364950906863	-5.34891208342734
Psg16	-0.15156122668569	5.26792277034344	-2.38953732647185	0.0335279323678092	0.2013876871972	-5.34968144822208
Npm2	-0.369673667826088	-0.10131969362417	-1.10388193776432	0.290573745159174	0.648627217616353	-5.34990086338658
Rrh	-0.503640749407047	-0.970656576453466	-1.0819085286173	0.299853337676291	0.657771027135414	-5.3507776038953
Ptpn14	0.821850518168691	1.3769583521646	0.504167029784417	0.622968876151805	0.870909850902267	-5.35084370598564
Hlcs	0.211693236535161	3.73861596443387	2.07960648721289	0.0588954739208629	0.280125361013896	-5.35105692134388
Rpl3-ps1	-0.573593008852721	2.30694506934241	-0.465369458255105	0.649721584135539	0.884876045845886	-5.35120205673405
Gm13248	0.301874862554051	2.567849322677	1.95333731269965	0.0736814042852851	0.317316508958486	-5.35130185724924
Dnah17	-0.296821266196751	1.87700577689428	-1.64790810410289	0.124422184694467	0.42879877161893	-5.35143578814336
Mfsd8	-0.205796444922054	3.80101501413067	-2.14328282950423	0.0525338912602597	0.262485707118856	-5.35159307210001
Igf2	-0.573593008852722	3.13732616441458	-0.46294265907374	0.651412512047696	0.885079849161014	-5.35217711058002
Nrn1	0.474775823501254	1.09553295479724	0.517370222617384	0.613988260887434	0.867196194065354	-5.35260989527562
Rarres2	0.50653227283959	-1.61573404220655	0.600130517355039	0.559210909711299	0.835162346599677	-5.35523664233386
Fscn1	-0.46480193570366	3.51733978382691	-1.09446492988384	0.294523750392677	0.653100244389846	-5.35562872031843
Sptbn4	0.470747953713263	-0.746920036328286	1.14909911640694	0.272164688820917	0.629351376510411	-5.35586718796892
Gfra2	0.443825144706214	0.798747844665634	0.472635175511862	0.644671178207404	0.881678102507685	-5.35590836735469
Bri3bp	0.123970965629491	5.78496788199842	2.34831652046464	0.0361700168937668	0.21020491882728	-5.35618387888149
Lrrn3	-0.452736315724486	-0.352497320688911	-0.452732300031514	0.658548839238304	0.889333538336091	-5.35622584647284
B3glct	0.191385524250141	4.66819927231675	2.17985164031972	0.049177795493736	0.252245891787439	-5.35625543092511
Col16a1	0.384712723973225	2.10999416970669	0.489464238631222	0.633044196515952	0.875391476389649	-5.35719513788677
Tpst2	-0.164351099189632	5.22548482015076	-2.32315979943092	0.0378791380899287	0.215064979179106	-5.35776125973354
Gm7862	-0.87514754515656	-1.62563935412258	-0.620639028273558	0.546058485804622	0.829598907536787	-5.35798805183296
Nat8f3	0.413754661589908	-1.26435086970597	0.487452482999379	0.634428821356875	0.876269788960676	-5.35805023316391
Syde2	0.423128986198252	0.598722108471533	0.611277279162476	0.552040888009048	0.831934179260391	-5.3580607107512
Lrrc46	-0.636823957161818	-1.6699311855638	-0.806161175182375	0.435315287451539	0.7646434327435	-5.35848571317486
Bok	-0.452736315724486	-0.531000658527366	-0.445891180036009	0.663350006738093	0.892017117328981	-5.35888999153215
Fam160a2	0.152528853153862	5.36980701962731	2.34413606250344	0.0364488328365006	0.210798209339842	-5.35934079748353
Tmed5	0.134229357159664	6.18144564517143	2.42060609742899	0.0316599881054648	0.194461927419513	-5.36035948158789
Gm9790	-0.423817908488949	0.934064729369238	-1.44214329948345	0.174002396885485	0.513134648949041	-5.36042606700645
Gdf11	-0.584750286264444	0.811778217926285	-0.685365887001871	0.505704872522116	0.806249341961878	-5.36073259831406
Lepr	0.555473034989685	-2.17497042644152	0.566310058814352	0.58127256852437	0.848679337834284	-5.3607463594499
Gm26602	-0.606231839113441	0.708823097143474	-1.37839998978287	0.192404559217538	0.539980182401284	-5.36117410061035
Slc44a3	-0.409005532291671	-2.38740888622294	-0.453593133710377	0.657945811513963	0.889122381782477	-5.36123402348676
Ttc41	0.377004242999707	0.880125116540077	1.31925954371348	0.21088822169676	0.561392717416447	-5.36146732858311
Csnk2a2	-0.106280025950389	5.46431582418472	-2.33303491362817	0.037199231809652	0.213039640580812	-5.36160520599319
Ppp1r7	0.123469886788431	5.33590298567075	2.33734535823734	0.036906124066267	0.212416974739749	-5.36170330760943
Drp2	0.396817362016239	-0.372529509857673	1.07154699757806	0.304305498239934	0.661804003783914	-5.3617261717918
Mum1l1	0.36219196516648	-0.95358648343173	0.435862266650734	0.670416547363261	0.894721364687736	-5.3627249407122
Iba57	0.234431428529669	2.8398481619984	2.00023183804326	0.067830103566914	0.30365184251124	-5.36310355652463
Tbx18	0.360144064610008	2.04548622766821	1.14647180297592	0.273209247221949	0.629913701507132	-5.36318923174451
Ccnl2	-0.103874018097101	7.15031279732787	-2.43265998173284	0.0309625664434608	0.191541381733389	-5.36446350663809
Gmcl1	-0.142426792831881	5.04139086240699	-2.25085029123621	0.0432309101303952	0.232866098265428	-5.36477539590766
Ptn	0.510993172047311	3.06116047582004	0.450400843612049	0.660183315427094	0.889942310170429	-5.36482488746063
Sfrp2	0.483048658294715	0.562599856075302	0.429813460667954	0.674694604694263	0.896714894374105	-5.36499726687456
Hnrnpa3	-0.120206060739621	8.60550518234819	-2.43701926588861	0.0307140049719708	0.190429496972484	-5.3656989809513
Plin4	0.664158462686811	-0.755676364924416	0.835732715139511	0.419093892916576	0.755308740553708	-5.36573164138686
Odc1	0.188299552526649	5.95216813310788	2.20580212399784	0.046919792401677	0.244705817618823	-5.36640244102297
Id1	-0.521653069284407	0.218700581978873	-0.967023039855594	0.35198730073447	0.704681755555228	-5.36641103649454
Zswim7	0.4068930041737	1.92437588763536	1.51931861830581	0.153722899438508	0.47988016138092	-5.36664506848834
Ikbip	0.141952548012194	5.49062055015006	2.13654987182905	0.0531747933782352	0.264414427267636	-5.36676656157291
Rxfp1	-0.613833341925147	-1.99416604638948	-0.704460492391593	0.494144879204867	0.799689543382976	-5.36706010502515
Epb41l4a	-0.302634236246682	0.570337555189845	-0.44006903582384	0.667448341877931	0.89358009032111	-5.36722012978268
Foxj2	-0.135833186551825	5.88563663378808	-2.40751912334191	0.0324342898422126	0.197495238872978	-5.36745229472529
Kdm2b	0.109004251143703	5.61067916223661	2.36802182094207	0.034883024526967	0.206250568852834	-5.36780015717775
Mapre1	0.0911036151156681	7.10343778040854	2.43389973369319	0.0308916807328496	0.191364986673355	-5.36798137874264
Rnf121	0.132634381395872	4.32536199288964	2.19533727209391	0.0478183332030838	0.248033729050854	-5.36806881807153
Hic1	-0.478089687118483	1.2071837721187	-0.51823098161086	0.61340501821516	0.867100506392439	-5.3680984704857
Zfp157	0.18458203449324	4.6821756306902	2.17236860784213	0.0498476916568057	0.254244199459232	-5.36818960035113
Adm	-0.300917602137917	1.09992168115458	-0.571294317312621	0.577992615913157	0.847180845302632	-5.36824946010409
BC049352	-0.438354774543971	-2.41467121839748	-1.25951097976369	0.23100213713989	0.584094606274582	-5.36847466365397
Gm44248	0.420461512653282	-2.09397816429342	0.600308990470791	0.559095709450035	0.835077604505829	-5.3694026939561
Apol9a	0.483048658294715	-1.32454337815522	0.417335049681894	0.683557360631582	0.902672882061337	-5.36958805525944
Cx3cl1	-0.48200808485253	2.32293517820385	-1.11006094645531	0.288003781909849	0.646523239978646	-5.36959895853928
Utp14a	-0.122622903441489	5.62891210525119	-2.35658046515354	0.0356248435638594	0.208395122976958	-5.36962506938163
Myl9	-0.327937810797319	-0.444575249242875	-0.413411254524263	0.686354471756295	0.904102931718557	-5.37100458466617
Gcnt4	-0.568485599755421	1.73180894943639	-0.988859247442766	0.341606969767577	0.69742111806915	-5.37122391739033
Gm14548	-0.24006568664275	1.77477708891299	-2.40096550806823	0.0328288483300961	0.199218393540961	-5.37142390718329
Naip5	-0.126902763481816	4.56717808832739	-2.40170912462168	0.0327838482453054	0.199114486472869	-5.37148099696061
Rttn	0.169509669452412	4.39193559175982	2.28197803997293	0.0408444117596208	0.225247407317025	-5.3715888046546
Gm11353	1.36178349833026	-1.97593328327113	0.45918388919269	0.654035503649521	0.88700127523761	-5.37250358428713
Cluap1	-0.242230377886287	4.04926341232407	-2.0445299994317	0.0626997745649392	0.291084263782956	-5.37272294789924
Spin4	-0.362527794518962	0.730479996598829	-1.13751988057387	0.27679145937664	0.633749959479932	-5.37283052818104
Slc4a2	0.113756058614964	6.85278230157997	2.41089461244018	0.0322328516032673	0.196838428494218	-5.37286577298211
Il2rb	0.362191965166481	-0.828112628355348	0.407857552309768	0.690321741294165	0.90613766828805	-5.37298738297447
Zfp503	0.267229913343334	4.65164912655302	1.76824738304587	0.101555919917626	0.379399600367959	-5.37320804236085
Bckdk	0.107075237443802	5.79157829473106	2.37965197480433	0.0341441430288351	0.203773789730237	-5.37350226545113
Gm1866	-1.07384138013438	-1.5183389714963	-0.934554949690024	0.36783338778617	0.715607104048937	-5.37401679659039
Plppr3	-0.227459669125963	2.79022955468799	-1.65523321679484	0.12291051858185	0.426159407267411	-5.37471160707614
Kifc5b	0.216909596869803	3.30654661285108	1.87060848190257	0.0851442240347326	0.34406937491829	-5.37529248839852
Gm29394	-1.09682634171901	-0.467923663044355	-1.04481106087849	0.316020860201207	0.673251060302056	-5.37534410815327
Ube2v1	-0.22754223433305	6.6556535358078	-2.41067791656076	0.0322457471050735	0.196838428494218	-5.37577147975089
Dpf1	0.480509150034073	-0.694556763376548	0.868198367590587	0.401751341490294	0.744070778320868	-5.37592437349948
Cand2	-0.346706475280039	2.78934174411737	-1.28712391736482	0.221522868034069	0.573775031144574	-5.37629260481989
Mkrn3	-0.285056201697832	-0.861153695329297	-0.415670701888099	0.684743211825816	0.903360753947735	-5.37630981886525
Nap1l4	0.106608771183343	6.14268979297748	2.37357826445482	0.0345281234022997	0.204746468576941	-5.37638523824709
Mtm1	-0.116131832729757	4.67664677876585	-2.34750963486356	0.0362236728436169	0.210347628687426	-5.37709523049422
Gm10709	-2.22725523570691	-0.348684936489878	-0.672612009275326	0.513514603827019	0.811724700195748	-5.37795609808304
Kdelr3	0.385257245458252	0.569247065458707	0.451384135642417	0.659493751853588	0.889733354091925	-5.37816681319006
Slc2a10	0.385257245458252	-0.0344233235348731	0.451191782037201	0.659628620119299	0.889782326572633	-5.37824278012086
Bdkrb1	-0.327937810797321	-2.46074005789121	-0.392692993283826	0.701203047650802	0.911519295267241	-5.37826904407249
Cbx3-ps6	-1.68750745243735	-2.57359453754967	-0.676191221192839	0.511315795263565	0.810274692901728	-5.37899375771959
Rdh11	0.126736498186403	5.84368478927963	2.33342817973399	0.0371723980218874	0.213039640580812	-5.37906160547952
Gm7389	0.454288460586992	1.24427259220335	1.39663145161013	0.186983437541861	0.531448150673593	-5.3790674621959
Lsm4	-0.217511185154323	4.62773033401035	-2.20581074128743	0.0469190591086013	0.244705817618823	-5.37929780746831
Maz	-0.114564243314692	7.32960670966774	-2.42959272354669	0.0311386178575668	0.191896098401787	-5.38101808300269
Cd33	-0.314586833795306	4.20967834061414	-2.36779978771653	0.0348972786081413	0.206250568852834	-5.38133441326189
Gpr82	-0.38229960469474	-0.800442534690536	-1.64836107525969	0.124328235597401	0.428681835749184	-5.38139281220184
Fam43a	-0.256851665722552	4.62089461819508	-2.01314970461177	0.0662952914882567	0.300656357422203	-5.38245973718089
Foxf1	-0.290927373334406	-1.10476633636531	-0.379005866443632	0.711083851821742	0.915491857022043	-5.38286924102454
Mpdz	0.499228861923865	1.67823139088065	0.401628129223699	0.694783119778988	0.907498083975861	-5.38293190897522
Prl2c2	0.483048658294715	0.499049377045062	0.3776667211502	0.712053562321401	0.91589100458363	-5.38331080011022
Ccdc13	0.385257245458251	-1.8012809542801	0.437091033853437	0.669548954441363	0.894213426906776	-5.38372670004669
Srcin1	-0.40885300171524	-1.67581883411307	-0.775267499523175	0.452691162128584	0.774964746312276	-5.38373603441567
Gm13864	0.83927805240664	1.70769408032607	0.580962969350793	0.571658082844268	0.844219550649268	-5.38409603297693
Lpcat1	0.143648811003044	5.30829566787544	2.36460453077031	0.0351030265224065	0.206924672375075	-5.38427496700505
