logFC	AveExpr	t	P.Value	adj.P.Val	B
-0.480483890406848	-0.944284560226699	-6.32872005105909	5.69201055992989e-05	0.00509428297776265	2.21964440696263
0.302688814963113	1.75450825686188	6.18603820943927	6.94803535243992e-05	0.00509428297776265	2.02390453781396
0.507514495908689	2.81661236538871	6.09607519016702	7.88999088055787e-05	0.00509428297776265	1.89890022489303
-0.353322026476612	-0.836855588144103	-6.00862523130656	8.93733855747834e-05	0.00509428297776265	1.77620499531954
-0.353322026476612	-0.836855588144103	-6.00862523130656	8.93733855747834e-05	0.00509428297776265	1.77620499531954
-0.211285801598553	4.60328598510902	-4.84526339723402	0.000519507463192667	0.0246766045016517	0.0325971950400259
-0.607263974455415	-0.96285719882688	-4.70230437096035	0.000653507647539309	0.0266070970783862	-0.195645841037016
0.285404272964631	-0.779243392535022	4.333464316275	0.00119672270181733	0.0426332462522424	-0.79750336119152
0.269340323130194	2.10613943303432	4.01430430774137	0.00204908029211479	0.0551112287975578	-1.33199415457009
0.269340323130194	2.10613943303432	4.01430430774137	0.00204908029211479	0.0551112287975578	-1.33199415457009
0.238496198926368	4.39323886199901	3.99239848188605	0.00212710005885311	0.0551112287975578	-1.36909198664644
0.20636344923766	1.60049397569648	3.79925224847037	0.00296417551076737	0.0703991683807251	-1.69819037505581
-0.378626599716612	2.1844342975958	-3.67034116152697	0.00370725505892263	0.0754969675504812	-1.91961621416414
-0.187006523455547	2.25529622299249	-3.67012934651362	0.00370862296739206	0.0754969675504812	-1.91998105927376
0.192918622324529	1.015934558668	3.53294513292082	0.00471366915980823	0.0887275986041088	-2.15688109068974
0.288741351867803	1.16735805579754	3.49668705352604	0.00502349025361419	0.0887275986041088	-2.2196730153355
0.278358604824992	-0.122795518319375	3.44420105060266	0.0055094490127907	0.0887275986041088	-2.3106776319645
-0.201041887288907	-4.41102697863802	-3.43455787689798	0.00560384833289108	0.0887275986041088	-2.32741042351284
0.184945801983444	0.448926793830749	3.24163653973735	0.00788294681402052	0.118244202210308	-2.66274159290392
-0.651470197765207	1.11528293440899	-3.13767825131456	0.00948294404680414	0.135131952666959	-2.84363522407239
-0.288742239648017	-1.10936422170982	-3.06768008870749	0.0107423033422394	0.145788402501821	-2.96538079347168
0.252210193408188	2.37801283685409	3.01858171434794	0.0117253517998156	0.150402950961331	-3.05070703183225
0.341288271071034	5.26573185062747	2.99920823145983	0.0121377820074057	0.150402950961331	-3.08435355208634
-0.141841617121162	1.26726834825067	-2.88172889372558	0.0149707832829635	0.171150888144014	-3.288009830212
0.177164520818699	0.341555304317934	2.88014370461265	0.0150132358021065	0.171150888144014	-3.29075246856068
-0.138113033880744	0.972393540638433	-2.78963938441167	0.0176476697945032	0.18798684974931	-3.4470343971921
0.320608454796439	1.52807029245093	2.75729853680086	0.0186969756784566	0.18798684974931	-3.50271430912128
0.177652997005766	0.389000677534002	2.72834766974152	0.0196888323225603	0.18798684974931	-3.5524723160873
0.151401629405796	0.859287651110983	2.72300074536712	0.0198776571036627	0.18798684974931	-3.56165273232195
0.135296933894266	1.12098319313499	2.71706926125338	0.0200892299002031	0.18798684974931	-3.57183327270838
0.206045743740276	1.62644041595014	2.70715981159303	0.0204476924288723	0.18798684974931	-3.58883297095782
