cluster	gene	PHD2cKO_p_val	PHD2cKO_avg_logFC	PHD2cKO_pct.1	PHD2cKO_pct.2	PHD2cKO_p_val_adj	WT_p_val	WT_avg_logFC	WT_pct.1	WT_pct.2	WT_p_val_adj	max_pval	minimump_p_val
0	Dpt	1.21572014680104e-189	2.58570972002618	0.879	0.037	1.7878380478856e-185	3.89506933004745e-257	2.46785527800053	0.907	0.07	5.72808895676777e-253	1.21572014680104e-189	7.79013866009407e-257
0	Serping1	1.80520364136291e-186	3.03380926113425	0.957	0.102	2.6547324749883e-182	8.97758275515499e-246	2.79684252354508	0.947	0.158	1.32024331997309e-241	1.80520364136291e-186	1.79551655103099e-245
0	Fbln1	1.26673761649991e-196	2.65533965217237	0.886	0.029	1.86286433882476e-192	1.43615382105619e-236	2.42532735559612	0.871	0.074	2.11200780924523e-232	1.26673761649991e-196	2.87230764211235e-236
0	Cygb	1.58051712321368e-189	2.3119279740564	0.846	0.019	2.32430848139804e-185	1.15657928578953e-228	2.20628775365896	0.807	0.034	1.70086549768209e-224	1.58051712321368e-189	2.31315857157891e-228
0	Serpinf1	1.88593975698309e-174	2.85296755888671	0.875	0.062	2.77346300661933e-170	9.87028218521022e-220	2.60933762956014	0.902	0.167	1.45152369815702e-215	1.88593975698309e-174	1.97405643704199e-219
0	Abca8a	4.35399856773365e-168	1.76465104293501	0.739	0.006	6.40299029370911e-164	6.96484358110548e-216	1.90016134901857	0.748	0.018	1.02424989703737e-211	4.35399856773365e-168	1.39296871622112e-215
0	Gsn	2.84455834340952e-141	3.66280816886456	0.986	0.459	4.18320749981804e-137	9.07859847315131e-215	3.13539175702932	0.992	0.684	1.33509869146163e-210	2.84455834340952e-141	1.81571969463024e-214
0	Dcn	2.17780038097692e-170	3.32427988498703	0.989	0.19	3.20267324026466e-166	9.3816796285213e-206	2.58155361212851	0.985	0.428	1.37966980617034e-201	2.17780038097692e-170	1.87633592570424e-205
0	Mfap5	2.85957108814673e-167	2.53134643066962	0.875	0.074	4.20528524222858e-163	2.33222298930554e-202	1.96492262759109	0.9	0.155	3.42976712807272e-198	2.85957108814673e-167	4.66444597861117e-202
0	Pcolce	1.07482148662881e-151	2.32860969917473	0.854	0.094	1.58063247823633e-147	4.05632097146282e-202	2.14776914792929	0.881	0.161	5.96522562063322e-198	1.07482148662881e-151	8.11264194292583e-202
0	Clec3b	1.33659076546522e-187	3.10851879228505	0.843	0.024	1.96559037969315e-183	7.17970080313729e-195	2.6179089751185	0.735	0.044	1.05584680010937e-190	1.33659076546522e-187	1.43594016062747e-194
0	Rarres2	2.49958176436456e-144	2.00206079019315	0.854	0.091	3.67588494267453e-140	8.73736110998001e-191	1.75694087150264	0.917	0.183	1.28491632483366e-186	2.49958176436456e-144	1.74747222199605e-190
0	Entpd2	4.53691723497527e-155	1.5984222829824	0.718	0.016	6.67199048575464e-151	9.69069586750477e-187	1.54165535107894	0.705	0.034	1.42511373427525e-182	4.53691723497527e-155	1.93813917350094e-186
0	Igfbp4	7.53478411680161e-132	2.2554382294222	0.95	0.307	1.10806535221685e-127	9.10371314639813e-184	2.22199028297378	0.941	0.385	1.33879205530931e-179	7.53478411680161e-132	1.82074262927967e-183
0	Col1a2	4.85735383561998e-179	2.49488589771916	0.95	0.084	7.14322455066275e-175	2.89352510878835e-183	1.51317352888689	0.955	0.26	4.25521802498415e-179	4.85735383561998e-179	5.78705021757671e-183
0	Il11ra1	3.60925900894577e-108	1.60993016020093	0.839	0.21	5.30777629855565e-104	1.31349465839044e-182	1.70073615370118	0.917	0.309	1.93162524462898e-178	3.60925900894577e-108	2.62698931678088e-182
0	Cfh	4.68271987475957e-118	2.25672898066305	0.918	0.276	6.88640784782143e-114	7.59677210524899e-181	1.94687550899964	0.949	0.405	1.11718130579792e-176	4.68271987475957e-118	1.51935442104976e-180
0	Pdgfra	8.27499217637086e-155	1.54778801186814	0.718	0.017	1.2169203494571e-150	6.89643728690151e-180	1.35628729797652	0.693	0.042	1.01419006741174e-175	8.27499217637086e-155	1.37928745738034e-179
0	Pi16	9.6769046255105e-131	3.20646258083447	0.807	0.126	1.42308559422757e-126	3.14660295612906e-178	2.72059861638863	0.811	0.157	4.62739430728339e-174	9.6769046255105e-131	6.29320591225817e-178
0	Rbp1	1.1067277879004e-141	1.66547733212469	0.864	0.091	1.62755388488632e-137	8.87571124628183e-177	1.57978792085756	0.919	0.218	1.30526209587821e-172	1.1067277879004e-141	1.7751422492564e-176
0	Mmp2	1.58205366429933e-162	1.77604246613731	0.818	0.051	2.3265681187186e-158	7.18468356650834e-176	1.47207921018219	0.814	0.116	1.05657956529072e-171	1.58205366429933e-162	1.43693671330164e-175
0	Prelp	4.31948236399385e-128	1.63370513838482	0.786	0.088	6.35223076448936e-124	1.72319168257955e-173	1.54879302047733	0.875	0.173	2.53412568840149e-169	4.31948236399385e-128	3.44638336515914e-173
0	F3	2.82099435781384e-91	1.87034410789153	0.457	0.011	4.14855430260103e-87	3.24982882531257e-173	2.41715136249314	0.689	0.05	4.77919827050467e-169	2.82099435781384e-91	6.49965765062534e-173
0	Lum	1.53642340402726e-161	2.19801113791427	0.896	0.084	2.25946425796249e-157	4.74059147187715e-171	1.4352963532187	0.955	0.345	6.97151381854253e-167	1.53642340402726e-161	9.48118294375454e-171
0	Serpinh1	2.79806033083043e-115	1.6313868267032	0.982	0.371	4.11482752251923e-111	6.91940224247613e-168	1.55756440203028	0.977	0.396	1.01756729377854e-163	2.79806033083043e-115	1.38388044849522e-167
0	Col3a1	2.95316153720526e-144	2.29645208819052	0.875	0.099	4.34291935661405e-140	8.40240633010465e-167	1.75386022061582	0.919	0.243	1.23565787490519e-162	2.95316153720526e-144	1.68048126602098e-166
0	Abi3bp	3.23374679740725e-136	1.47909315482283	0.714	0.039	4.7555480402671e-132	1.02698190614932e-166	1.39420731495438	0.761	0.098	1.51027959118319e-162	3.23374679740725e-136	2.05396381229864e-166
0	Dpep1	5.00583468489794e-165	2.3833705899422	0.746	0.013	7.36158048761091e-161	2.30005666732147e-153	1.89014559864141	0.614	0.037	3.38246333496295e-149	2.30005666732147e-153	1.00116693697958e-164
0	Aebp1	1.1380489943379e-163	2.34503817956978	0.911	0.1	1.67361485107332e-159	1.30862471681678e-159	1.615689478977	0.875	0.207	1.92446350855075e-155	1.30862471681678e-159	2.27609798867585e-163
0	Meg3	4.85842404640542e-132	1.70998147727911	0.704	0.037	7.14479840264381e-128	5.04340794346691e-161	1.6001176690454	0.742	0.088	7.41683572166243e-157	4.85842404640542e-132	1.00868158869341e-160
0	Fstl1	2.54526013975286e-126	1.83262650899515	0.846	0.133	3.74305956152055e-122	1.77157928338302e-159	1.44052167812549	0.884	0.201	2.60528449414307e-155	2.54526013975286e-126	3.54315856676604e-159
0	Gas1	2.17962604142114e-148	1.74296403605345	0.761	0.04	3.20535805651392e-144	3.9089423366728e-159	1.54004610701899	0.714	0.082	5.74849060031101e-155	2.17962604142114e-148	7.8178846733457e-159
0	Htra3	1.75833318148758e-158	2.04352239632357	0.846	0.076	2.58580477669564e-154	1.17475424156768e-156	1.56385057008605	0.775	0.141	1.72759358764942e-152	1.17475424156768e-156	3.51666636297514e-158
0	Abcc9	1.77342727016736e-100	1.27235412743599	0.557	0.033	2.60800214350812e-96	4.6517714056913e-156	1.27906168159269	0.682	0.067	6.84089502920962e-152	1.77342727016736e-100	9.30354281138255e-156
0	Cpxm1	1.30424295852295e-103	1.22363945693978	0.493	0.007	1.91801969480386e-99	6.72590795367932e-156	1.36996675434936	0.619	0.034	9.8911202366808e-152	1.30424295852295e-103	1.34518159073589e-155
0	Loxl1	3.79582486005218e-111	1.42854403622284	0.643	0.049	5.58214003919274e-107	9.09154157552425e-154	1.30071833689526	0.735	0.111	1.3370021040966e-149	3.79582486005218e-111	1.81830831510485e-153
0	Crispld2	1.19389191719266e-68	1.12227179720956	0.493	0.056	1.75573745342353e-64	2.1830192083957e-153	1.44737007971585	0.676	0.068	3.21034804786671e-149	1.19389191719266e-68	4.36603841679135e-153
0	Clec11a	4.55314214655278e-104	1.2589062021734	0.529	0.017	6.69585084072052e-100	3.6920008733585e-152	1.36280161345191	0.663	0.062	5.42945648436102e-148	4.55314214655278e-104	7.38400174671721e-152
0	Ccl19	1.42481667807625e-84	1.13781412584667	0.439	0.013	2.09533540677893e-80	6.64017267284446e-152	1.45245249110703	0.606	0.03	9.76503793268507e-148	1.42481667807625e-84	1.32803453456891e-151
0	Ogn	1.16402350969763e-141	1.9095669764262	0.775	0.053	1.71181297336134e-137	7.69672352149716e-152	1.60770495666813	0.79	0.135	1.13188016107137e-147	1.16402350969763e-141	1.53934470429941e-151
0	Bgn	3.23464138756793e-124	1.76336543971307	0.943	0.195	4.75686362455739e-120	8.52039760548335e-152	1.38216505919363	0.987	0.439	1.25300967186238e-147	3.23464138756793e-124	1.70407952109672e-151
0	Itgbl1	5.84012095499516e-115	1.62190827917444	0.629	0.039	8.58848187641589e-111	5.75185488406255e-151	1.62375227260477	0.722	0.105	8.45867779250238e-147	5.84012095499516e-115	1.15037097681251e-150
0	C1s1	1.36602449890379e-140	1.59115881634825	0.736	0.04	2.00887562808792e-136	9.66070092000268e-151	1.28165373274563	0.723	0.103	1.42070267729559e-146	1.36602449890379e-140	1.9321401840005e-150
0	Gxylt2	1.15870040344607e-81	1.18752215041028	0.571	0.062	1.7039848133078e-77	1.46923503631071e-150	1.40439103295897	0.75	0.117	2.16065704439853e-146	1.15870040344607e-81	2.93847007262142e-150
0	Bicc1	4.24420654787784e-124	1.15780747680286	0.6	0.013	6.24153014930915e-120	3.09422097681417e-150	1.08413632440159	0.591	0.027	4.55036136850293e-146	4.24420654787784e-124	6.18844195362843e-150
0	Col1a1	4.43432255239063e-138	1.86414150691014	0.804	0.069	6.52111474554566e-134	4.82138891377345e-149	0.807114057932017	0.883	0.218	7.09033453659523e-145	4.43432255239063e-138	9.64277782754705e-149
0	Cd34	7.5453735382813e-85	1.19623823513099	0.825	0.196	1.10962263253965e-80	3.32774776305226e-146	1.33476183045542	0.788	0.14	4.89378586034465e-142	7.5453735382813e-85	6.65549552610447e-146
0	Mfap4	9.45403382264429e-85	2.14580311049343	0.543	0.051	1.39031021395807e-80	3.88903476624288e-146	2.2271202012136	0.771	0.168	5.71921452723678e-142	9.45403382264429e-85	7.7780695324856e-146
0	Colec12	1.08569802118988e-77	1.03831598257067	0.564	0.078	1.59662750996183e-73	1.35641851671267e-144	1.16880740131069	0.733	0.122	1.99474907067765e-140	1.08569802118988e-77	2.71283703342534e-144
0	Adamts2	4.18602006460454e-127	1.37987185210429	0.689	0.044	6.15596110700744e-123	3.47983702307616e-144	1.32594536018727	0.667	0.084	5.11744832613581e-140	4.18602006460454e-127	6.95967404615217e-144
0	Nbl1	9.40519377259583e-132	1.74337784902035	0.775	0.076	1.38312779619794e-127	2.94743989710331e-143	1.30234472835045	0.78	0.148	4.33450511268013e-139	9.40519377259583e-132	5.89487979420648e-143
0	Islr	1.78938540841886e-129	1.47749190073075	0.696	0.045	2.63147018162078e-125	5.81612574982742e-143	1.33366903719252	0.739	0.123	8.5531945276962e-139	1.78938540841886e-129	1.16322514996547e-142
0	Cyp1b1	1.37436655398048e-112	1.11800835101713	0.586	0.025	2.0211434542837e-108	8.78566423132841e-143	1.16111896685271	0.617	0.05	1.29201978185916e-138	1.37436655398048e-112	1.75713284626573e-142
0	Nupr1	9.73044175201313e-101	1.66780738919008	0.932	0.322	1.43095876405105e-96	2.9843280756656e-142	1.56324767316318	0.958	0.494	4.38875286807383e-138	9.73044175201313e-101	5.96865615133132e-142
0	Ccdc80	4.66299589266843e-124	1.64353388180733	0.8	0.101	6.8574017597582e-120	4.1050745266683e-141	1.33195266544829	0.797	0.171	6.0369225989184e-137	4.66299589266843e-124	8.21014905333662e-141
0	Mxra8	3.34366871024113e-101	1.22740636247532	0.721	0.101	4.9171992052806e-97	1.23739069665942e-139	1.13479767586888	0.822	0.174	1.81970675850735e-135	3.34366871024113e-101	2.4747813933188e-139
0	Selenom	2.03491294785718e-88	1.21063118228313	0.907	0.366	2.99254298111876e-84	4.36703259032304e-139	1.19817213460698	0.917	0.432	6.42215812732906e-135	2.03491294785718e-88	8.73406518064599e-139
0	Lhfp	2.39174533178022e-114	1.23745313409654	0.764	0.081	3.51730068491599e-110	5.73153286437055e-138	1.14982003930874	0.841	0.18	8.42879223034333e-134	2.39174533178022e-114	1.1463065728741e-137
0	Scara5	9.00303844668811e-129	1.40872318776313	0.579	0.002	1.32398683396995e-124	2.29369718033859e-137	1.26043840838152	0.525	0.014	3.37311107340594e-133	9.00303844668811e-129	4.58739436067731e-137
0	Smoc2	2.17965203020246e-117	2.01246031503216	0.611	0.026	3.20539627561574e-113	2.88182473424902e-137	2.0822066183695	0.631	0.072	4.23801145418661e-133	2.17965203020246e-117	5.76364946849809e-137
0	Sod3	4.25693683680949e-128	1.57425970505276	0.825	0.094	6.26025131221203e-124	8.68806820113208e-136	1.2100915978077	0.873	0.231	1.27766730965848e-131	4.25693683680949e-128	1.73761364022641e-135
0	Pcolce2	2.9100892324171e-114	1.38900998401373	0.614	0.033	4.27957722519259e-110	3.90727496219091e-135	1.168833910497	0.678	0.085	5.74603855939796e-131	2.9100892324171e-114	7.81454992438199e-135
0	Timp2	6.77413347242444e-92	1.36714058893749	0.964	0.503	9.96204068454738e-88	7.31404542842763e-135	1.25649488331688	0.962	0.61	1.07560352070457e-130	6.77413347242444e-92	1.46280908568552e-134
0	Mgst1	1.40362269057108e-73	1.22370132263124	0.846	0.314	2.06416752875383e-69	5.79453953588996e-134	1.25140865152209	0.86	0.266	8.52144984147977e-130	1.40362269057108e-73	1.15890790717798e-133
